SOURCE_ID,phot_g_mean_mag,bp_rp,star_type
4068602625222652160,15.804082,2.9748907,CEP
4686694431093380864,17.5824,0.6873436,CEP
4686720922451566464,17.086016,0.6105919,CEP
4686722537359275008,17.054714,0.5863037,CEP
4686789848086667776,16.550575,0.6554508,CEP
4686800087288637184,16.878458,0.5519867,CEP
4686857502411925632,17.719543,0.476305,CEP
4686864649237444736,15.338773,0.8912935,CEP
4686897256629032064,17.454018,0.7128124,CEP
4686923301310658944,18.296638,0.49225235,CEP
5885093072363787136,17.991467,4.672922,CEP
4686950273705232640,17.897987,0.6523838,CEP
4686957862913707136,17.337206,0.7281475,CEP
4686977692776359424,17.195734,0.66130066,CEP
4687112692188050432,17.634823,0.5884018,CEP
4687123000123401600,16.645664,0.57815933,CEP
4687123240641568384,16.254213,0.7283659,CEP
4687124026609647616,17.510235,0.6723633,CEP
4687124542005807104,17.711254,0.73905563,CEP
4687125989428552320,15.46392,0.6585312,CEP
4687126195579053824,17.590008,0.6833916,CEP
4687126401737462784,17.057384,0.74414444,CEP
4687126401737468544,16.014406,0.6326504,CEP
4687127054572481664,14.858214,0.7987356,CEP
4687127496943577088,17.653208,0.71362495,CEP
4687128012339674752,17.22827,0.7595711,CEP
4687128119724300288,16.754293,0.70218277,CEP
4687129592888020992,17.744038,0.6723156,CEP
4687129764712950912,15.32805,0.74111557,CEP
4687129803351324928,17.23676,0.766613,CEP
4687130353107272704,16.97213,0.706686,CEP
4687130421826771840,15.416287,0.6958933,CEP
4687130421826772480,16.942677,0.5018883,CEP
4687130554960118912,16.49268,0.5889015,CEP
4687131040287744384,16.852716,0.6814537,CEP
4687131345234477184,17.37186,0.65351295,CEP
4687132174173244032,17.24985,0.61642456,CEP
4687133716057313664,17.24472,0.65740204,CEP
4687134476260609024,17.266981,0.7177658,CEP
4687134781208636416,17.178164,0.70617676,CEP
4687136258678152832,17.836905,0.53477097,CEP
4687136434780728192,16.839556,0.7924118,CEP
4067117395559390592,16.071913,3.3074818,CEP
6281715748613417600,12.101704,0.63509274,CEP
5320975441889024128,16.110212,1.4115038,CEP
5885127676924793344,18.704893,4.639431,CEP
4687138084048078720,15.963175,0.605958,CEP
4687138285903676416,16.817562,0.76963043,CEP
4687139080480865920,15.87732,0.848485,CEP
4687139664596355584,15.289898,0.83870983,CEP
4687139870754774656,16.972685,0.71559525,CEP
4687140420510599808,17.262459,0.77986145,CEP
4687140489230295296,16.881468,0.49666595,CEP
4687141382583229952,17.168724,0.47534752,CEP
4687141481357826048,18.210976,0.7830162,CEP
4687141790595607040,16.14364,0.7273445,CEP
4687142443430828800,17.272293,0.79452705,CEP
4687142477790492544,17.295456,0.6883869,CEP
4687142722612869248,17.123285,0.80005836,CEP
4687143375448092544,16.551708,0.46910095,CEP
4687143478527249792,16.87502,0.49403954,CEP
4687143581606503296,16.015152,0.82413197,CEP
4687143783494317312,16.8685,0.5138664,CEP
4687143920899353472,16.675749,0.80295753,CEP
4687144749837529472,16.608519,0.8191681,CEP
4687145230859495936,18.705978,0.45891762,CEP
4687145230873798528,17.454271,0.6578045,CEP
4687145918068519168,17.09435,0.83247566,CEP
4687146119923431680,17.660034,0.848793,CEP
4687146330385320576,16.50664,0.66498375,CEP
4687146502183950080,17.52416,0.77998734,CEP
4687146536543695744,17.234024,0.7567272,CEP
4687146566618424960,16.949514,0.80397606,CEP
4687146605263275648,17.547693,0.7815151,CEP
4687146948860608768,16.313602,0.67119694,CEP
4687147223738480640,16.281153,0.60434437,CEP
4687147223738993536,17.760483,0.66139793,CEP
4687147391234699008,16.315933,0.8211374,CEP
4687147532984300288,17.372837,0.7748718,CEP
4687148288890395392,17.425278,0.780056,CEP
4687148804286510976,17.065945,0.706213,CEP
4687149006141743872,15.979464,0.6464834,CEP
4687149865136146816,16.501606,0.79405594,CEP
4687150625352289920,16.80348,0.7008343,CEP
4687151003309615744,16.446238,0.73757267,CEP
4687151621784843136,16.639177,0.6774578,CEP
4687151656144567552,16.216663,0.63812065,CEP
4687151789282468608,17.054018,0.5476742,CEP
4687152820073805952,16.895142,0.58823395,CEP
4687152824375716096,17.778337,0.705389,CEP
4687153305412088832,18.123919,0.11547661,CEP
4687153374131553664,17.424475,0.8328247,CEP
4687153404214263424,16.919928,0.54758835,CEP
4687154336204189312,16.129835,0.71763325,CEP
4687154473643114752,17.197338,0.64019203,CEP
4687154572420776832,17.341406,0.79538155,CEP
4687155263917058048,17.139019,0.7342663,CEP
4687155740652713984,17.695457,0.64123917,CEP
4687155946811339392,16.607513,0.62259865,CEP
4687156015531097728,17.068052,0.7375622,CEP
4687156088550765184,16.992434,0.84638786,CEP
4687156157270240384,14.975841,0.888711,CEP
4687156432148139776,16.766869,0.82989883,CEP
4687157252478840192,17.399,0.5464363,CEP
4687157566021655552,13.051458,1.2388706,CEP
4687158906038489856,16.77123,0.51517105,CEP
4687159009130662272,17.85579,0.7030735,CEP
4687160383520154624,16.81925,0.6088753,CEP
4687161306928572544,17.481432,0.6265354,CEP
5338626447509058560,17.626173,1.9748783,CEP
4687161860975948672,17.601765,0.8104305,CEP
4687161959764496512,16.83272,0.6057415,CEP
4687161994123426432,17.305607,0.60713005,CEP
4687162994847240832,17.195179,0.65127945,CEP
4687163097939503488,15.926295,0.83060074,CEP
4687164850273011712,17.437374,0.69830894,CEP
4687166602632743296,16.344723,0.56709385,CEP
4687166667049354112,17.314049,0.6548214,CEP
4687168114461167488,17.688698,0.7940941,CEP
4687169488850623232,17.265816,0.83000183,CEP
4687171481715467648,16.253138,0.6026125,CEP
4687171546123451136,16.743168,0.6006584,CEP
4687171752326543616,15.344964,0.6938782,CEP
4687172439476667008,17.801556,0.646677,CEP
4687174333573915776,15.524009,0.84863853,CEP
4687174535429252608,16.35965,0.6040926,CEP
4687177009332152064,17.718328,0.7123394,CEP
4687177112411067264,17.117645,0.6429615,CEP
4687177318570127616,17.400688,0.87729263,CEP
4687177971405116416,17.707075,0.57520866,CEP
4687178864757513344,18.734951,0.67453575,CEP
4687178864757593856,17.769905,0.7257252,CEP
4687178937778988160,17.427786,0.7017555,CEP
4687179762412702592,17.308443,0.7310562,CEP
4687179899851657728,17.386686,0.6227417,CEP
4687180861924054016,16.255432,0.8251505,CEP
4687181342960342400,16.207563,0.6869545,CEP
4687181583478502144,16.419216,0.61057854,CEP
4687181789636975872,16.276556,1.0229492,CEP
4687181995795366400,15.461017,0.81446457,CEP
4687182442471926912,16.87593,0.5369873,CEP
4687185156891254272,16.904976,0.7939396,CEP
4687185809726239872,16.24595,0.82883453,CEP
4687187115396271232,16.049091,0.8325567,CEP
4687188485474904064,17.47283,0.6360569,CEP
4687189039541638784,16.844524,0.663229,CEP
4687189795455870592,17.043869,0.38053322,CEP
4687190276492188416,16.966343,0.5320778,CEP
4687191925761127424,15.629988,0.7374191,CEP
4687191960108852480,17.373737,0.6520233,CEP
4687192028840355968,16.001568,0.86752605,CEP
4687192097559823104,16.264202,0.5762415,CEP
4687192131919545728,16.336153,0.5767946,CEP
4687192166279294976,17.069199,0.77246857,CEP
4687192200639030016,16.274733,1.2233496,CEP
4687192544236399360,16.052021,0.770113,CEP
4687192647315686912,15.179447,0.90317345,CEP
4687193089686128896,17.70249,0.73752785,CEP
4687193093992215168,16.066608,0.67297935,CEP
4687193295844996352,15.974138,0.41800308,CEP
4687193712467431680,17.382195,0.68717,CEP
4687193845601264640,16.057009,0.6537075,CEP
4687194227863501440,17.357607,0.8111763,CEP
4687194635875347968,17.067541,0.68369675,CEP
4687194777619217536,17.305885,0.6717415,CEP
4687195151271411712,17.330551,0.91444016,CEP
5338639783430605056,15.502183,1.575717,CEP
4687195224295811968,17.581293,0.2760353,CEP
4687195563588513408,18.072252,0.6853123,CEP
4687195670972354688,14.238705,0.912055,CEP
4687195838466893696,17.702957,0.78336334,CEP
4687196220728369408,17.362246,0.75764465,CEP
4687196250782531456,17.32034,0.8032036,CEP
4687196289435732608,17.337967,0.6707878,CEP
4687196529953829632,17.229443,0.9152622,CEP
4687196564313559808,17.148987,0.60570335,CEP
4687196633045178624,17.617378,0.75518227,CEP
4687196667404896896,16.847944,0.7100735,CEP
4687197320240097152,17.251635,0.81531143,CEP
4687197350294841088,18.006681,0.64748573,CEP
4687197453373747968,16.278545,0.67198086,CEP
4687197457678884352,16.294985,0.607666,CEP
4687197522093495680,16.24321,0.64184284,CEP
4687198003130450176,16.897554,0.8273258,CEP
4687198419751441152,17.366713,0.7359257,CEP
4687198488470896896,16.086775,0.67339706,CEP
4687198522830622464,16.232788,0.7399578,CEP
4687199072574053248,17.274239,0.64707947,CEP
4687199278744810624,15.984936,0.86706066,CEP
4687199553622730240,15.034715,0.6591711,CEP
4687199725421436416,17.238438,0.7614536,CEP
4687200034659046912,17.21935,0.85946465,CEP
4687200309536949376,17.165968,0.58449554,CEP
4687200343896685696,17.336813,0.7409439,CEP
4687200412616157696,15.699568,0.729269,CEP
4687200412616159744,16.22189,0.7474661,CEP
4687200584415995904,17.1005,0.4905815,CEP
4687200618764354304,15.837133,0.68410015,CEP
4687201202891246464,17.358587,0.7558861,CEP
4687201409049675776,16.029747,0.78183174,CEP
4687201443409481216,17.336445,0.8054066,CEP
4687201610903175808,17.314505,0.6170311,CEP
4687201890086018304,16.262268,0.82934093,CEP
4687201890086026880,13.6392355,1.179512,CEP
4687202023220813568,16.708609,0.6066971,CEP
4687202057604373760,17.307922,0.64803696,CEP
4687202130604183936,16.757309,0.5561409,CEP
4687202680359987584,16.108988,0.7173767,CEP
4687203298835199744,15.824327,0.7728567,CEP
4687203539353511936,17.267948,0.61533356,CEP
4687204570145409024,17.110209,0.6329193,CEP
4687204604505177728,16.804512,0.73449135,CEP
4687204703282320384,17.157312,0.7653847,CEP
4687204806361684480,17.39812,0.73779106,CEP
4687205115597575424,16.667715,0.980011,CEP
5321257604065975040,14.5365925,1.5895786,CEP
4052689157266932736,14.478033,1.3724041,CEP
5885220791810496256,14.436212,5.2313995,CEP
5885220791810497024,14.621369,5.284157,CEP
4687206047614301440,16.251398,0.68271065,CEP
4687206318212417664,18.38403,0.78821945,CEP
4687206524350553600,17.801842,0.7648506,CEP
4687206593067239808,16.56246,0.5557213,CEP
4687206769168684416,16.44214,0.44635773,CEP
4687206867969084032,16.445412,0.74041367,CEP
4687206975327099520,14.088008,0.78081894,CEP
4687207318924485760,16.082016,0.7605791,CEP
4687207623859936896,16.182253,0.56034946,CEP
4687207864378711168,17.120117,0.6995201,CEP
4687208006125454592,16.648216,0.80400276,CEP
4687208276695337856,17.139742,0.617424,CEP
4687209174350281472,16.303066,0.8359575,CEP
4687209586668238080,16.029665,0.82028866,CEP
4687209930265591808,15.452103,0.78324413,CEP
4687209998985047296,15.664137,0.7237339,CEP
4687210033344788864,17.350521,0.6822338,CEP
4687210136424004096,16.4392,0.88561153,CEP
4687210170783742976,17.49652,0.720171,CEP
4687210239503212416,17.449581,0.6705761,CEP
4687210956780966656,17.665472,0.7048626,CEP
4687211304655029248,16.800005,0.53362656,CEP
4687211712667528960,17.363018,0.68110085,CEP
4687211991849721472,16.854925,0.7176094,CEP
4687212159367939584,18.412325,0.59703064,CEP
4687212365506066304,17.381592,0.71487427,CEP
4687212404166543616,17.572966,0.7095146,CEP
4687212988282081536,17.534595,0.7720394,CEP
4687213160080762496,17.521069,0.6802311,CEP
4687213263159955200,17.5685,0.30130577,CEP
4687213675477063552,17.208218,0.59589195,CEP
4687213877330823808,17.097237,0.71958923,CEP
4687214156513308416,16.276207,0.8135996,CEP
4687214190873026176,16.904556,0.596035,CEP
4687214255288330496,17.917847,0.8093548,CEP
4687214667605928448,17.990568,0.6808052,CEP
4687214706269006592,16.38966,0.5503826,CEP
4687214908123488256,18.129229,0.72161484,CEP
4687215359093086848,18.010881,0.7926254,CEP
4687215359104042112,17.526894,0.7917404,CEP
4687215462183252480,15.765308,0.9086914,CEP
4687215698423304704,15.841025,0.6818342,CEP
4687215771420842240,17.237024,0.75253296,CEP
4687215805780575360,17.605413,0.78645897,CEP
4687215835856833920,17.913631,0.60808945,CEP
4687216183737709952,17.000463,0.7723522,CEP
4687216286816909056,17.468435,0.56991386,CEP
4687216286816912256,16.921352,0.6215744,CEP
4687216454337869312,17.492867,0.7590542,CEP
4687216458615566336,16.026497,0.8506098,CEP
4687217175867825792,17.13852,0.53255653,CEP
4687217450764593152,17.796255,0.6802082,CEP
4687217558127154816,16.719986,0.75959206,CEP
4687218451481822208,16.81232,0.7805729,CEP
4687218928216187776,18.004883,0.66838646,CEP
4687219276115528448,16.916344,0.50868416,CEP
4687219344835000704,16.12996,0.89180756,CEP
4687219550983321984,17.44339,0.7873993,CEP
4687219997669988352,16.744062,0.522892,CEP
4687220062102591488,16.016376,0.77047443,CEP
4687220341267370496,15.985665,0.70626545,CEP
4687221127238520448,17.226753,0.46850967,CEP
4687221303339891456,17.122393,0.7243805,CEP
4687221646937361280,17.377392,0.7852249,CEP
4687221745713865472,17.17574,0.62794495,CEP
4687221887445172992,17.525297,0.5993004,CEP
4687222024894638976,16.052916,0.65743256,CEP
4687222265412525568,16.85084,0.7420101,CEP
4687222883887993472,16.569092,0.76244545,CEP
4687223742881408768,17.337523,0.7387943,CEP
4687225426508730496,16.184917,0.8752222,CEP
4687225495227663616,16.206385,0.9228926,CEP
4687225529587386752,16.29602,0.615057,CEP
4687225765803487232,17.519274,0.6853218,CEP
4687226075041221248,16.145525,0.8226795,CEP
4687226251141866880,16.092443,0.85679436,CEP
4687226560379495424,18.19511,0.6792946,CEP
4687226732178191872,16.069103,0.7423401,CEP
4687228205343989120,16.229683,0.5999479,CEP
4687228518886188032,16.876513,0.8216953,CEP
4687228965562762880,15.8709755,0.8388071,CEP
4687231164585784960,16.205486,0.79724216,CEP
4687232298457367552,16.801922,0.7379799,CEP
4687232470256340352,15.691396,0.74163437,CEP
4687232534671677440,17.122303,0.7714653,CEP
4687232809549702528,16.20518,0.7598553,CEP
4687232981348341120,16.824331,0.56464195,CEP
4687233020012126336,16.203194,0.82847595,CEP
4687233084415666048,17.524193,0.71333313,CEP
4687233123091339008,16.503216,0.78390217,CEP
4687233191810817920,15.713252,0.8327713,CEP
4687233668531316352,16.30368,0.61615086,CEP
4687233741566375424,16.13089,0.78452206,CEP
4687233805970207360,17.30316,0.7932682,CEP
4687233913365052672,15.424832,0.65238476,CEP
4687234561926831232,16.495533,0.67765236,CEP
4687234669279294720,16.49515,0.6648731,CEP
4687234974201739392,17.45669,0.76034164,CEP
4687235322114091264,16.555738,0.74778366,CEP
4687235558343426176,17.374495,0.7338257,CEP
4687236623469137024,17.173052,0.56892014,CEP
4687236730863363328,15.973445,0.67225266,CEP
4687236765225270528,18.27936,0.67564774,CEP
4687236799583067008,16.976282,0.64282036,CEP
4687237452408308224,17.131855,0.72953224,CEP
4687238375816510336,17.851412,0.49907112,CEP
4687239032965810432,17.459217,0.79382706,CEP
4687239067326180864,16.701109,0.8060417,CEP
4687239960678646272,16.94065,0.6026745,CEP
4687240059443014272,16.435648,0.8388033,CEP
4687240441715098624,15.7090225,0.7182083,CEP
4687240819672191872,16.21325,0.7956877,CEP
4687240888391674368,16.274166,0.698514,CEP
4687241262034572672,17.388235,0.65759087,CEP
4687241884824040320,16.066246,0.655694,CEP
4687242503299303040,14.299985,0.9428358,CEP
4687242705169157632,16.552607,0.5196495,CEP
4687242743807860608,17.259768,0.72400093,CEP
4687243087414838784,17.128931,0.6467266,CEP
4687243564137837056,18.52652,0.61278534,CEP
4687243705890123776,12.8731575,1.0855627,CEP
4687244594939996416,16.530392,0.60967445,CEP
4687244771042645888,16.22056,0.7116556,CEP
4687245213403629568,17.626682,0.74404716,CEP
4687245561316621056,15.87973,0.78918266,CEP
4687245866238782848,17.326952,0.5355816,CEP
4687245870554240768,17.875982,0.7250614,CEP
4687245870554249472,15.790473,0.7129879,CEP
4687246317230795136,16.107264,0.817667,CEP
4687246351590521088,16.031,0.84102917,CEP
4687246626468404352,17.014473,0.63568115,CEP
4687247313662967552,16.996513,0.6393566,CEP
4687247519821393536,16.278515,0.8062258,CEP
4687247549866883328,17.518919,0.4916191,CEP
4687247622900600320,15.584712,0.7762003,CEP
4687247794699310336,15.930062,0.5239153,CEP
4687247859104422400,17.569187,0.667717,CEP
4687248310095372160,17.418495,0.6857109,CEP
4687248413174572928,16.300571,0.7554436,CEP
4687249993722795776,15.723203,0.6940565,CEP
4687250165521450368,16.20002,0.61268234,CEP
4687250543478540800,16.235846,0.63152695,CEP
4687250577838283776,16.96491,0.7932682,CEP
4687250887075903232,17.373766,0.7657089,CEP
4687251093234361472,17.687752,0.6406574,CEP
4687251746069166592,16.381956,0.6034641,CEP
4687251879194486144,16.26405,0.60641956,CEP
4687252261465427968,16.165258,0.7351322,CEP
4687252467623851904,15.8125725,0.7185755,CEP
4687252501983592064,16.629725,0.76488113,CEP
4687252673782273664,16.251856,0.8003092,CEP
4687252776861309184,15.94427,0.543911,CEP
4687253116145803392,18.060331,0.8012142,CEP
5321579073778197888,15.284998,1.4315548,CEP
4054525650875166464,12.439558,3.501831,CEP
5321764135331264768,11.17089,1.3471394,CEP
4054575949223340288,11.514985,4.4659195,CEP
4054611481504418304,15.430889,5.2690926,CEP
5321825776703779712,14.785368,1.627492,CEP
5339149677605627264,12.563335,1.6088161,CEP
5971318049865165440,14.576351,2.1114779,CEP
4043037433681993216,12.585276,1.4586983,CEP
5962292154567380352,13.649132,2.6263065,CEP
5962292846122555648,14.427308,2.6391,CEP
4040966782775200896,16.834608,2.1115847,CEP
4054740090000104064,12.6439905,3.4226837,CEP
4040979495924913024,15.449573,2.4349976,CEP
4040981106419284480,16.253675,2.0465498,CEP
5963868167050301440,17.255009,3.2365732,CEP
5950676677509100672,19.228786,2.0638142,CEP
3342468790993558528,13.140519,1.2532883,CEP
4317542095120057984,16.35932,1.560853,CEP
5266705948824557952,17.467075,0.6623993,CEP
5476395945960778752,15.962084,0.64820766,CEP
5476402538731802880,17.66397,0.6304436,CEP
4054962874233545088,12.843586,3.6194906,CEP
5476429687224769408,17.04865,0.686615,CEP
4826383672550840832,14.001443,0.35990715,CEP
4110315008338448896,16.43231,2.950323,CEP
3343252261748847104,12.52712,1.0652885,CEP
5476540497379216128,15.85079,0.83178806,CEP
5476671064386298368,15.910388,1.0259943,CEP
5476672129538157184,17.123499,0.6297569,CEP
2078709577944648192,8.946757,1.1738539,CEP
5476735626334489856,17.253084,0.6939087,CEP
5311837740049326848,17.95538,2.176443,CEP
3343490138515385472,12.852183,1.2711468,CEP
5268616973048513664,15.863933,0.9907055,CEP
5311897942621843072,14.604106,2.584835,CEP
2049531563002338432,12.355277,0.85446644,CEP
5311989580046078208,13.983555,3.4705563,CEP
4110405202661224064,15.068948,2.1662207,CEP
3344297935963515008,11.84995,1.579175,CEP
3344381567567275392,12.921536,2.3556967,CEP
4110443891732151936,17.241245,2.2768059,CEP
5971506616101381120,14.025272,2.398386,CEP
2049991742976506240,18.253021,1.649044,CEP
4251897540104152576,18.34608,2.321682,CEP
5476889072624696448,16.677845,0.77163124,CEP
5823134325151372032,6.233585,0.94846344,CEP
5312125610255367552,15.563904,2.663062,CEP
5312133135038169984,14.556436,2.4612713,CEP
5971558808560232448,15.519729,1.4943285,CEP
4049318050260697984,12.09943,1.5863008,CEP
5942939586042680832,11.438606,2.965561,CEP
5312196047720402048,11.11786,2.0225248,CEP
5971621205838050816,16.792225,1.8094196,CEP
5312211543964567040,11.289328,1.8654051,CEP
5942956078718518016,12.075803,3.134488,CEP
5245109517538736384,16.779406,0.57785034,CEP
5799426277451523840,20.222044,1.5058994,CEP
5312279297048510208,13.093134,2.3528442,CEP
5312297855621621504,11.742591,2.233326,CEP
6021227798885177600,13.911786,1.5431957,CEP
5256605839340504576,14.652436,1.4065609,CEP
3035408251728251520,5.807805,1.2204714,CEP
5942994492906692608,15.995341,4.0213203,CEP
4041188707961142272,16.346506,1.932188,CEP
5943013970534125312,18.996174,3.3196812,CEP
4661349038865821440,14.99857,0.7153559,CEP
4661349107585259520,14.630117,1.1133633,CEP
4661351272248774400,17.171751,0.7074909,CEP
4661352646638204800,17.38189,0.6829643,CEP
3423304890166708864,14.750286,2.9677563,CEP
4756082479631269120,16.063354,0.6157942,CEP
4756088045913150080,15.761036,0.92463875,CEP
4756100930814978048,15.374935,0.86328983,CEP
4756102373923925376,15.533323,0.8805456,CEP
4661354845661213312,16.724522,0.8388443,CEP
4661356769806483072,15.927641,0.75002193,CEP
4661357422641477888,15.727406,0.79550934,CEP
4661357491360948736,15.964035,0.91045475,CEP
4661358109838020480,15.984438,0.83577824,CEP
4661358968831308288,16.493656,0.6125183,CEP
4661359965263814400,18.14461,0.68380165,CEP
4661360549379367040,16.331284,0.9305248,CEP
4505300988492333312,9.81651,1.3907661,CEP
4661361442732458368,16.31348,0.74588203,CEP
4661363366877518720,15.537086,0.8510332,CEP
4661363882273578880,16.097588,0.8978119,CEP
4661363882273601792,16.41776,0.8132086,CEP
4661365634620198656,16.042767,0.93520164,CEP
4661366184375995520,15.698917,0.74701405,CEP
4661366734120801024,16.419535,0.7763729,CEP
4756151267832313344,15.254801,0.637063,CEP
4756161919352068096,15.1991205,0.91615486,CEP
4756163323788243456,17.1033,0.6986122,CEP
5256730565191453440,14.81641,1.8011589,CEP
4661367829290541696,17.652163,0.6783161,CEP
4661369689007687680,15.837863,0.8637953,CEP
4756172433432422656,16.26898,0.5945425,CEP
4661461944949901440,15.485907,0.7352419,CEP
4661462185468053248,15.919485,0.7542486,CEP
4091756042380353024,14.245822,1.6602173,CEP
3423693395726613504,9.675486,1.5683489,CEP
4661371200887716736,15.776122,0.980463,CEP
4661371647564278144,17.313862,0.7198963,CEP
4661373571710098560,18.353432,0.72589874,CEP
4661378450776532608,16.67286,0.68590546,CEP
4661380306202182784,14.557411,0.92261124,CEP
4661383226779765632,16.324146,0.8190222,CEP
4661383703490436864,14.504634,0.8804798,CEP
4661385322740894208,14.575677,0.9639406,CEP
4661385352757404928,17.722788,0.6953049,CEP
5256789350372915328,12.439692,0.65818596,CEP
4661386525332169472,14.174609,1.1081781,CEP
4661386594051679872,16.27305,0.9172087,CEP
4661388174599498112,15.694935,0.93262863,CEP
4661388994979788928,15.953092,0.7501087,CEP
4661390231837143296,15.344709,0.8670654,CEP
4661391301336572416,15.486698,0.82795143,CEP
1824511899869141120,12.188064,2.504901,CEP
4661395046531533056,16.332415,0.80817795,CEP
4661395905525458560,15.569173,0.67243004,CEP
4661397928418785920,16.226933,0.8913355,CEP
4661398551224565632,14.685936,1.0306177,CEP
4661398856222712704,16.12546,0.79984,CEP
4661399062290189696,16.540897,1.1022329,CEP
4661401231284522752,16.039978,0.8226156,CEP
4661403460376614656,16.37253,0.9182615,CEP
4661408481163237376,15.58053,0.9555788,CEP
4661408652989012736,14.744369,0.8199978,CEP
4661409374543773184,16.203548,0.7092619,CEP
4661410508416559232,16.211672,0.7538738,CEP
4661411333050247552,15.398247,0.875597,CEP
4661413703845870336,18.670109,0.7460308,CEP
4661414184908344704,14.905541,0.90467453,CEP
4661415284419912704,17.125195,0.78829765,CEP
4661417552162817024,15.625387,0.7648144,CEP
4661417620882085248,15.063567,0.827261,CEP
4661419407590176384,16.00713,0.808589,CEP
4661420507076928256,18.067057,0.69589996,CEP
4661422564349573376,16.1669,0.72991085,CEP
4661428684720262784,17.159473,0.7047787,CEP
4661429131396782080,16.87675,0.7232952,CEP
4661431566603829504,16.380152,0.800127,CEP
4661432945327621504,17.460966,0.6786213,CEP
4661434422796244224,15.997462,0.8686867,CEP
4661436999778083072,16.11427,0.7852869,CEP
4661439130081853824,16.698711,0.9909439,CEP
4661441260385422848,16.191387,0.79768753,CEP
4661442669134482048,15.640585,0.8914671,CEP
4661443803005891328,15.104128,0.83940697,CEP
4661444833798540672,16.490286,0.6392498,CEP
4661445005596688256,16.150927,0.84987926,CEP
4661445624073280256,16.111368,0.69622517,CEP
4661445658433027968,15.368959,0.6664295,CEP
4661447548218966144,16.823502,0.8002701,CEP
4661448132334585856,16.49722,0.87281036,CEP
4661451976285978112,16.037136,0.78584003,CEP
4661451980624994176,16.0335,0.9196749,CEP
4041240694245864704,15.68203,2.5061846,CEP
4661461601352649088,17.370157,0.5784588,CEP
4661454935542677760,15.335929,0.74466705,CEP
4661455107362514688,15.952594,0.8871336,CEP
4661455588398772480,16.02596,0.865613,CEP
4661456997148043776,16.061296,0.8420267,CEP
4661460330042111360,17.169106,0.65681267,CEP
4661462735224558720,16.095266,0.6694193,CEP
4661463074600523904,15.684664,0.8187914,CEP
4661464212673774336,18.417744,0.5844517,CEP
4661467133251434368,16.073397,0.8233061,CEP
4661467717367417728,16.466347,0.7658806,CEP
4661471222060068096,17.451561,0.5683098,CEP
4661471531318113664,15.64624,0.69761944,CEP
4661480563590952064,16.119549,0.8515196,CEP
4661484828538973952,14.011347,0.90214443,CEP
4661485206496183040,15.479259,0.7712469,CEP
4661486306007776128,16.191711,0.8535423,CEP
4661489432743733248,14.590765,0.98472214,CEP
4661489604543720064,16.113405,0.7967968,CEP
4661490223019014144,15.74088,0.699872,CEP
4661492181523907072,15.94893,0.83095074,CEP
4661495720576771840,16.820229,0.6566162,CEP
4661496300457367936,15.848359,0.79483414,CEP
4661496373411834624,15.974226,0.86703205,CEP
4661496407771580928,15.312385,0.67721367,CEP
4661497404203934848,15.942429,0.77398586,CEP
4661497404203935872,17.464418,0.5488739,CEP
4661497541642854528,15.717538,0.94702816,CEP
4661499293990747648,14.27324,1.1274633,CEP
4661499534509007744,15.232438,0.7134571,CEP
4661499568868815744,16.04589,0.8046074,CEP
4661500908898455808,15.435177,0.86986446,CEP
4041243103849746176,15.798093,2.163,CEP
4661503073561726208,15.805104,0.8679333,CEP
4661503107921500288,14.274315,0.99082565,CEP
4661503275485789440,16.303696,0.8635607,CEP
4661507609025849600,16.798172,0.785717,CEP
4661508055702201600,16.155567,0.94352245,CEP
4661508536738888448,15.044896,0.7725897,CEP
4661508639817957504,15.05032,1.047617,CEP
4661510976279890176,16.728842,0.75442314,CEP
4661512075791413760,16.404987,0.76071835,CEP
4661512728626740992,16.055742,0.8337774,CEP
4661515065088453248,16.496765,0.9753113,CEP
4515879183716433280,12.496117,2.4137125,CEP
5973830979346158720,17.854343,4.575882,CEP
4515905945629757952,19.217142,3.215023,CEP
4658556725967928064,16.010147,0.9024744,CEP
4658557791119701248,16.792028,0.889204,CEP
4658568545718662912,14.379015,1.0781956,CEP
4658568816284294272,16.897995,0.8468189,CEP
4658574215076243840,16.366959,0.8786421,CEP
4516054899422536320,15.398244,1.8499832,CEP
1824605019111851648,15.764942,1.8569603,CEP
4658583320407291520,18.45293,1.2543106,CEP
4658588921045427328,16.037954,0.93193436,CEP
4658590501593380352,15.348757,1.1051788,CEP
4041270930816671488,16.068977,2.292348,CEP
4041271549291970176,15.034869,2.235098,CEP
4058463551858233856,15.745782,3.425228,CEP
4658600122320767104,14.888702,0.9891825,CEP
4658608918414318336,14.812417,1.1236725,CEP
4658613552658959488,15.690412,0.7755165,CEP
4658615893441801600,17.416498,1.1047134,CEP
4658615927801509760,16.928291,1.0200539,CEP
4658618676559280896,18.047333,0.8904705,CEP
4058476367953965824,18.607569,3.3137474,CEP
4658623310826124800,17.845245,1.0143967,CEP
4658624758254841472,16.186317,0.7639246,CEP
4658628984502536320,15.085125,0.9576311,CEP
4658630049654361984,16.73584,0.63578606,CEP
4058482449709518080,17.084383,3.7238626,CEP
4259227601819869952,17.708754,5.8795376,CEP
368731158635535232,20.497198,0.8375416,CEP
4658649973987189248,17.550001,0.8784466,CEP
4658656609733883648,12.167468,1.1080256,CEP
4658658499520256640,15.487458,0.8084965,CEP
4658664546834084736,15.460934,0.8147669,CEP
4658669112357312256,15.491397,0.7582302,CEP
