latitude,longitude,soil_moisture
23.36277,24.834024,0.036321145
23.36277,25.207468,0.032115363
23.36277,25.580914,0.032796826
23.36277,25.954357,0.032951206
23.36277,26.3278,0.032866966
23.36277,26.701244,0.030791935
23.36277,27.074688,0.031287555
23.36277,27.448133,0.031564567
23.36277,27.821577,0.030509286
23.36277,28.19502,0.03162191
23.36277,28.568464,0.031334538
23.36277,28.941908,0.032493986
23.36277,29.315353,0.030154962
23.36277,29.688797,0.03147963
23.36277,30.06224,0.106437385
23.36277,30.435684,0.39501077
23.36277,30.809128,0.32536775
23.36277,31.182573,0.11862436
23.36277,45.746887,0.04576801
23.36277,46.12033,0.050814398
23.36277,46.493774,0.08837592
23.36277,46.867218,0.08397771
23.36277,47.240665,0.040049803
23.36277,47.61411,0.039503116
23.36277,47.987553,0.055064768
23.36277,48.360996,0.053169716
23.36277,48.73444,0.053162087
23.36277,49.107883,0.02
23.36277,49.481327,0.037131168
23.36277,49.85477,0.03867915
23.36277,50.228214,0.039568245
23.36277,50.601658,0.04137305
23.36277,50.975105,0.041951798
23.36277,51.34855,0.045122836
23.36277,51.721992,0.05899554
23.36277,52.095436,0.05553526
23.36277,52.46888,0.046493825
23.36277,52.842323,0.05229396
23.36277,53.215767,0.052358285
23.36277,55.08299,0.055479623
23.36277,55.456432,0.05307283
23.36277,55.829876,0.05620106
23.36277,70.39419,0.2786062
23.36277,70.76763,0.37920225
23.36277,71.141075,0.47304958
23.36277,71.51453,0.44738066
23.36277,71.88797,0.23503782
23.36277,72.26141,0.2388752
23.36277,72.63486,0.22820197
23.36277,73.0083,0.1849458
23.36277,73.381744,0.15365262
23.36277,73.75519,0.19099844
23.36277,74.12863,0.32394278
23.36277,74.502075,0.34421754
23.36277,74.87552,0.39256245
23.36277,75.24896,0.2914772
23.36277,75.622406,0.27477056
23.36277,75.99585,0.2834763
23.36277,76.36929,0.2853338
23.36277,76.74274,0.31891516
23.36277,77.11618,0.3705966
23.36277,77.489624,0.43195215
23.36277,77.86307,0.41724408
23.36277,78.23651,0.4301201
23.36277,78.609955,0.41743445
23.36277,78.983406,0.38089675
23.36277,79.35685,0.385944
23.36277,79.73029,0.41259938
23.36277,80.10374,0.40261722
23.36277,80.47718,0.29157203
23.36277,110.3527,0.21993
23.36277,110.72614,0.22335504
23.36277,111.09959,0.16767217
23.36277,111.47303,0.19053976
23.36277,111.84647,0.20045263
23.36277,112.21992,0.15984963
23.36277,112.59336,0.3156144
23.36277,114.46058,0.3203487
23.36277,114.83402,0.2556558
23.36277,115.58091,0.46234465
23.36277,120.435684,0.49239784
23.056093,-101.76349,0.27133095
23.056093,-101.390045,0.26539376
23.056093,-101.016594,0.26027107
23.056093,-100.64315,0.21728995
23.056093,-100.26971,0.15614574
23.056093,-99.89626,0.14931436
23.056093,-99.52282,0.25856093
23.056093,-99.149376,0.31262052
23.056093,-98.77593,0.28173566
23.056093,-98.40249,0.26465216
23.056093,-98.029045,0.26986432
23.056093,-3.5477178,0.048003275
23.056093,-3.174274,0.03927217
23.056093,-2.80083,0.038993765
23.056093,-2.4273858,0.039254107
23.056093,-2.053942,0.04104579
23.056093,-1.6804979,0.037194148
23.056093,-1.3070539,0.03464447
23.056093,-0.93360996,0.034014087
23.056093,-0.560166,0.033952147
23.056093,-0.186722,0.03484424
23.056093,0.186722,0.03521482
23.056093,0.560166,0.039550494
23.056093,0.93360996,0.04057386
23.056093,1.3070539,0.03473934
23.056093,1.6804979,0.03715506
23.056093,2.053942,0.039591815
23.056093,2.4273858,0.04013612
23.056093,2.80083,0.03931723
23.056093,3.174274,0.040817358
23.056093,3.5477178,0.038660545
23.056093,3.921162,0.03832362
23.056093,4.2946057,0.046863914
23.056093,4.66805,0.056220204
23.056093,5.041494,0.06263568
23.056093,5.414938,0.09639331
23.056093,5.7883816,0.10892405
23.056093,6.1618257,0.10134743
23.056093,6.5352697,0.08621209
23.056093,21.099585,0.03226365
23.056093,21.473028,0.027571455
23.056093,21.846474,0.022155037
23.056093,22.219917,0.026694825
23.056093,22.59336,0.0294295
23.056093,22.966805,0.02900442
23.056093,23.340248,0.027748771
23.056093,23.713694,0.025585286
23.056093,24.087137,0.023420079
23.056093,24.46058,0.030678287
23.056093,24.834024,0.031865053
23.056093,25.207468,0.031206917
23.056093,25.580914,0.029103458
23.056093,25.954357,0.034701716
23.056093,26.3278,0.036037873
23.056093,26.701244,0.029133962
23.056093,27.074688,0.031461377
23.056093,27.448133,0.031329047
23.056093,27.821577,0.029249508
23.056093,28.19502,0.029864103
23.056093,28.568464,0.027009374
23.056093,28.941908,0.031057112
23.056093,29.315353,0.029752215
23.056093,29.688797,0.033121884
23.056093,30.06224,0.046399813
23.056093,30.435684,0.12392997
23.056093,30.809128,0.33104083
23.056093,31.182573,0.36666352
23.056093,45.746887,0.04226007
23.056093,46.12033,0.056163885
23.056093,46.493774,0.08013391
23.056093,47.240665,0.031200245
23.056093,47.61411,0.037139267
23.056093,47.987553,0.052228164
23.056093,48.360996,0.049052108
23.056093,48.73444,0.049632438
23.056093,49.107883,0.035866056
23.056093,49.481327,0.03641582
23.056093,49.85477,0.04058853
23.056093,50.228214,0.040718697
23.056093,50.601658,0.042717077
23.056093,50.975105,0.044529863
23.056093,51.34855,0.042532127
23.056093,51.721992,0.05193226
23.056093,52.095436,0.058512095
23.056093,52.46888,0.054749224
23.056093,52.842323,0.048767652
23.056093,53.215767,0.050591912
23.056093,55.08299,0.047405105
23.056093,55.456432,0.04614193
23.056093,55.829876,0.053842567
23.056093,70.39419,0.37861493
23.056093,70.76763,0.25522372
23.056093,71.141075,0.2997016
23.056093,71.51453,0.2919589
23.056093,71.88797,0.3045422
23.056093,72.26141,0.38106418
23.056093,72.63486,0.3668633
23.056093,73.0083,0.20914361
23.056093,73.381744,0.1712835
23.056093,73.75519,0.19491906
23.056093,74.12863,0.24640115
23.056093,74.502075,0.30147946
23.056093,74.87552,0.34016368
23.056093,75.24896,0.28042358
23.056093,75.622406,0.19398975
23.056093,75.99585,0.23430754
23.056093,76.36929,0.32174677
23.056093,76.74274,0.330076
23.056093,77.11618,0.40003628
23.056093,77.489624,0.4068004
23.056093,77.86307,0.40057188
23.056093,78.23651,0.41137618
23.056093,78.609955,0.41479462
23.056093,78.983406,0.36685368
23.056093,79.35685,0.37672397
23.056093,79.73029,0.40484947
23.056093,80.10374,0.33328107
23.056093,80.47718,0.30332574
23.056093,110.3527,0.2733202
23.056093,110.72614,0.27363408
23.056093,111.09959,0.23448922
23.056093,111.47303,0.22681645
23.056093,111.84647,0.27935094
23.056093,112.21992,0.23131604
23.056093,112.59336,0.3420709
23.056093,114.83402,0.29933947
23.056093,115.207466,0.47667283
23.056093,115.58091,0.48185354
23.056093,115.95435,0.36215952
23.056093,116.327805,0.40870318
23.056093,120.435684,0.5096707
22.7501,-102.13693,0.288198
22.7501,-101.76349,0.29963875
22.7501,-101.390045,0.27551374
22.7501,-101.016594,0.27451673
22.7501,-100.64315,0.22976618
22.7501,-100.26971,0.22133262
22.7501,-99.89626,0.14312959
22.7501,-99.52282,0.27744666
22.7501,-99.149376,0.355983
22.7501,-98.77593,0.32465646
22.7501,-98.40249,0.29058447
22.7501,-98.029045,0.3128817
22.7501,-3.5477178,0.05092211
22.7501,-3.174274,0.04542417
22.7501,-2.80083,0.039503146
22.7501,-2.4273858,0.038036622
22.7501,-2.053942,0.037974957
22.7501,-1.6804979,0.034899857
22.7501,-1.3070539,0.033521447
22.7501,-0.93360996,0.03578083
22.7501,-0.560166,0.03985339
22.7501,-0.186722,0.034401607
22.7501,0.186722,0.042126648
22.7501,0.560166,0.036097057
22.7501,0.93360996,0.0339682
22.7501,1.3070539,0.03602089
22.7501,1.6804979,0.03413443
22.7501,2.053942,0.041568395
22.7501,2.4273858,0.037109304
22.7501,2.80083,0.035769414
22.7501,3.174274,0.03692218
22.7501,3.5477178,0.039741427
22.7501,3.921162,0.04048243
22.7501,4.2946057,0.046533987
22.7501,4.66805,0.06606201
22.7501,5.041494,0.0861584
22.7501,5.414938,0.08711044
22.7501,5.7883816,0.090812854
22.7501,6.1618257,0.07808606
22.7501,6.5352697,0.070797406
22.7501,21.099585,0.031129207
22.7501,21.473028,0.026445543
22.7501,21.846474,0.023388859
22.7501,22.219917,0.028890833
22.7501,22.59336,0.024538277
22.7501,22.966805,0.025534583
22.7501,23.340248,0.028816063
22.7501,23.713694,0.025551084
22.7501,24.087137,0.029151121
22.7501,24.46058,0.033359535
22.7501,24.834024,0.029997064
22.7501,25.207468,0.033654206
22.7501,25.580914,0.030146519
22.7501,25.954357,0.03443213
22.7501,26.3278,0.02979641
22.7501,26.701244,0.028788403
22.7501,27.074688,0.026742663
22.7501,27.448133,0.02895096
22.7501,27.821577,0.02929214
22.7501,28.19502,0.021800376
22.7501,28.568464,0.02464406
22.7501,28.941908,0.030408502
22.7501,29.315353,0.029284224
22.7501,29.688797,0.028756661
22.7501,30.06224,0.030710403
22.7501,30.435684,0.048071522
22.7501,30.809128,0.12689234
22.7501,31.182573,0.17099291
22.7501,45.746887,0.03749714
22.7501,46.12033,0.073430985
22.7501,46.493774,0.07717038
22.7501,46.867218,0.05053094
22.7501,47.240665,0.03520828
22.7501,47.61411,0.04351781
22.7501,47.987553,0.051133264
22.7501,48.360996,0.053909473
22.7501,48.73444,0.058549013
22.7501,49.107883,0.041465513
22.7501,49.481327,0.035246734
22.7501,49.85477,0.039561797
22.7501,50.228214,0.045717612
22.7501,50.601658,0.045335233
22.7501,50.975105,0.045523297
22.7501,51.34855,0.04264033
22.7501,51.721992,0.05100086
22.7501,52.095436,0.046037406
22.7501,52.46888,0.04657483
22.7501,52.842323,0.05609353
22.7501,53.215767,0.045909345
22.7501,53.58921,0.051335733
22.7501,53.962654,0.05781645
22.7501,54.336098,0.048112992
22.7501,54.709545,0.053654768
22.7501,55.08299,0.05534938
22.7501,55.456432,0.04836594
22.7501,55.829876,0.050496373
22.7501,70.39419,0.23323438
22.7501,70.76763,0.18202753
22.7501,71.141075,0.14386146
22.7501,71.51453,0.18159689
22.7501,71.88797,0.3557946
22.7501,72.26141,0.40372604
22.7501,72.63486,0.4123454
22.7501,73.0083,0.30507666
22.7501,73.381744,0.22949861
22.7501,73.75519,0.20158255
22.7501,74.12863,0.20506644
22.7501,74.502075,0.24749267
22.7501,74.87552,0.29830208
22.7501,75.24896,0.23875307
22.7501,75.622406,0.23342271
22.7501,75.99585,0.26374176
22.7501,76.36929,0.381595
22.7501,76.74274,0.38706225
22.7501,77.11618,0.39120305
22.7501,77.489624,0.39013728
22.7501,77.86307,0.39197034
22.7501,78.23651,0.40644145
22.7501,78.609955,0.41252434
22.7501,78.983406,0.3923058
22.7501,79.35685,0.38695323
22.7501,79.73029,0.40900347
22.7501,80.10374,0.36157244
22.7501,80.47718,0.3270198
22.7501,110.3527,0.25086412
22.7501,110.72614,0.21890475
22.7501,111.09959,0.21636614
22.7501,111.47303,0.27411565
22.7501,111.84647,0.29163635
22.7501,112.21992,0.32226053
22.7501,112.59336,0.39634567
22.7501,114.83402,0.4059933
22.7501,120.435684,0.4864092
22.444773,-102.13693,0.3124882
22.444773,-101.76349,0.3053615
22.444773,-101.390045,0.29156435
22.444773,-101.016594,0.21191296
22.444773,-100.64315,0.22285964
22.444773,-100.26971,0.27843797
22.444773,-99.89626,0.1844894
22.444773,-99.52282,0.32704747
22.444773,-99.149376,0.3860807
22.444773,-98.77593,0.32859898
22.444773,-98.40249,0.31955108
22.444773,-98.029045,0.3076411
22.444773,-3.5477178,0.05461947
22.444773,-3.174274,0.05138161
22.444773,-2.80083,0.041110754
22.444773,-2.4273858,0.03636982
22.444773,-2.053942,0.035388548
22.444773,-1.6804979,0.03491054
22.444773,-1.3070539,0.036454163
22.444773,-0.93360996,0.038022015
22.444773,-0.560166,0.042501833
22.444773,-0.186722,0.038157567
22.444773,0.186722,0.03688383
22.444773,0.560166,0.036472034
22.444773,0.93360996,0.03515031
22.444773,1.3070539,0.041192304
22.444773,1.6804979,0.037157785
22.444773,2.053942,0.039387632
22.444773,2.4273858,0.035980612
22.444773,2.80083,0.037144035
22.444773,3.174274,0.038689002
22.444773,3.5477178,0.0432678
22.444773,3.921162,0.040115763
22.444773,4.2946057,0.038976453
22.444773,4.66805,0.0508616
22.444773,5.041494,0.06280151
22.444773,5.414938,0.070385516
22.444773,5.7883816,0.07858726
22.444773,6.1618257,0.06213264
22.444773,6.5352697,0.052725926
22.444773,21.099585,0.029486129
22.444773,21.473028,0.028648257
22.444773,21.846474,0.027581902
22.444773,22.219917,0.028508307
22.444773,22.59336,0.024410168
22.444773,22.966805,0.028024334
22.444773,23.340248,0.029688558
22.444773,23.713694,0.025981579
22.444773,24.087137,0.031387836
22.444773,24.46058,0.031174423
22.444773,24.834024,0.029917976
22.444773,25.207468,0.030469477
22.444773,25.580914,0.033294454
22.444773,25.954357,0.03158526
22.444773,26.3278,0.029824546
22.444773,26.701244,0.030356068
22.444773,27.074688,0.033496395
22.444773,27.448133,0.029244611
22.444773,27.821577,0.02732688
22.444773,28.19502,0.02
22.444773,28.568464,0.023322742
22.444773,28.941908,0.029884998
22.444773,29.315353,0.030645616
22.444773,29.688797,0.030667268
22.444773,30.06224,0.028625464
22.444773,30.435684,0.034110878
22.444773,30.809128,0.03510317
22.444773,31.182573,0.045759793
22.444773,45.746887,0.040403202
22.444773,46.12033,0.07739367
22.444773,46.493774,0.09084307
22.444773,46.867218,0.048644237
22.444773,47.240665,0.03321314
22.444773,47.61411,0.04225482
22.444773,47.987553,0.04029436
22.444773,48.360996,0.055401415
22.444773,48.73444,0.06402217
22.444773,49.107883,0.042678025
22.444773,49.481327,0.03705864
22.444773,49.85477,0.04198672
22.444773,50.228214,0.045613624
22.444773,50.601658,0.04438994
22.444773,50.975105,0.042312633
22.444773,51.34855,0.046666127
22.444773,51.721992,0.04448329
22.444773,52.095436,0.04460148
22.444773,52.46888,0.04690278
22.444773,52.842323,0.044730473
22.444773,53.215767,0.04639219
22.444773,53.58921,0.05418824
22.444773,53.962654,0.057533503
22.444773,54.336098,0.04817691
22.444773,54.709545,0.04733142
22.444773,55.08299,0.05042943
22.444773,55.456432,0.04459879
22.444773,70.39419,0.18766664
22.444773,70.76763,0.18154383
22.444773,71.141075,0.1455152
22.444773,71.51453,0.1309545
22.444773,71.88797,0.37916055
22.444773,72.26141,0.42023188
22.444773,72.63486,0.42773068
22.444773,73.0083,0.31561056
22.444773,73.381744,0.30667472
22.444773,73.75519,0.2424765
22.444773,74.12863,0.20553444
22.444773,74.502075,0.17174084
22.444773,74.87552,0.20974424
22.444773,75.24896,0.25163716
22.444773,75.622406,0.26137248
22.444773,75.99585,0.27527535
22.444773,76.36929,0.32085717
22.444773,76.74274,0.31715003
22.444773,77.11618,0.4099109
22.444773,77.489624,0.3966787
22.444773,77.86307,0.41185546
22.444773,78.23651,0.4540255
22.444773,78.609955,0.34805018
22.444773,78.983406,0.3922286
22.444773,79.35685,0.3746999
22.444773,79.73029,0.39959165
22.444773,80.10374,0.36381185
22.444773,110.3527,0.20458056
22.444773,110.72614,0.1889588
22.444773,111.09959,0.16209519
22.444773,111.47303,0.2755744
22.444773,111.84647,0.27323267
22.444773,112.21992,0.41585055
22.140102,-102.13693,0.30829802
22.140102,-101.76349,0.3384328
22.140102,-101.390045,0.33186686
22.140102,-100.64315,0.20372184
22.140102,-100.26971,0.29745537
22.140102,-99.89626,0.20955858
22.140102,-99.52282,0.33458433
22.140102,-99.149376,0.37575135
22.140102,-98.77593,0.3495903
22.140102,-98.40249,0.42197144
22.140102,-98.029045,0.37494248
22.140102,-3.5477178,0.07127668
22.140102,-3.174274,0.05694493
22.140102,-2.80083,0.04764434
22.140102,-2.4273858,0.044723295
22.140102,-2.053942,0.035834573
22.140102,-1.6804979,0.036091425
22.140102,-1.3070539,0.03861141
22.140102,-0.93360996,0.03788493
22.140102,-0.560166,0.03878453
22.140102,-0.186722,0.042704076
22.140102,0.186722,0.038835585
22.140102,0.560166,0.036876347
22.140102,0.93360996,0.035736665
22.140102,1.3070539,0.038192995
22.140102,1.6804979,0.03827383
22.140102,2.053942,0.03976254
22.140102,2.4273858,0.03714321
22.140102,2.80083,0.040926587
22.140102,3.174274,0.047048405
22.140102,3.5477178,0.041622028
22.140102,3.921162,0.040476177
22.140102,4.2946057,0.037723057
22.140102,4.66805,0.03892373
22.140102,5.041494,0.039368592
22.140102,5.414938,0.045573257
22.140102,5.7883816,0.046727087
22.140102,6.1618257,0.045684528
22.140102,21.099585,0.034103148
22.140102,21.473028,0.03227022
22.140102,21.846474,0.0309152
22.140102,22.219917,0.029558774
22.140102,22.59336,0.02556957
22.140102,22.966805,0.027066417
22.140102,23.340248,0.027971217
22.140102,23.713694,0.023408877
22.140102,24.087137,0.028836926
22.140102,24.46058,0.027872976
22.140102,24.834024,0.036010668
22.140102,25.207468,0.031897943
22.140102,25.580914,0.030242203
22.140102,25.954357,0.029662749
22.140102,26.3278,0.029515522
22.140102,26.701244,0.02740437
22.140102,27.074688,0.028777
22.140102,27.448133,0.030672232
22.140102,27.821577,0.02951693
22.140102,28.19502,0.023818256
22.140102,28.568464,0.027192436
22.140102,28.941908,0.03257566
22.140102,29.315353,0.03247636
22.140102,29.688797,0.029322026
22.140102,30.06224,0.029127274
22.140102,30.435684,0.029359827
22.140102,30.809128,0.031846695
22.140102,45.746887,0.04669755
22.140102,46.12033,0.07868564
22.140102,46.493774,0.06552062
22.140102,46.867218,0.04104156
22.140102,47.240665,0.040522143
22.140102,47.61411,0.041285675
22.140102,47.987553,0.039338738
22.140102,48.360996,0.05078783
22.140102,48.73444,0.046603765
22.140102,49.107883,0.03936437
22.140102,49.481327,0.040098187
22.140102,49.85477,0.043137413
22.140102,50.228214,0.043170027
22.140102,50.601658,0.04495915
22.140102,50.975105,0.045528743
22.140102,51.34855,0.04457339
22.140102,51.721992,0.041404992
22.140102,52.095436,0.043648914
22.140102,52.46888,0.045730833
22.140102,52.842323,0.041294128
22.140102,53.215767,0.054352414
22.140102,53.58921,0.04792125
22.140102,53.962654,0.057077985
22.140102,54.336098,0.05444394
22.140102,54.709545,0.051792547
22.140102,55.08299,0.0497643
22.140102,55.456432,0.049705405
22.140102,70.020744,0.1662394
22.140102,70.39419,0.19039558
22.140102,70.76763,0.17324221
22.140102,71.141075,0.10694669
22.140102,71.51453,0.11369318
22.140102,71.88797,0.3468119
22.140102,72.26141,0.45252287
22.140102,72.63486,0.46212828
22.140102,73.0083,0.3198364
22.140102,73.381744,0.3171664
22.140102,73.75519,0.23449741
22.140102,74.12863,0.20028158
22.140102,74.502075,0.17991993
22.140102,74.87552,0.21935159
22.140102,75.24896,0.24905683
22.140102,75.622406,0.26969367
22.140102,75.99585,0.24178
22.140102,76.36929,0.25135407
22.140102,76.74274,0.44471705
22.140102,77.11618,0.37641284
22.140102,77.489624,0.36860493
22.140102,77.86307,0.32422227
22.140102,78.23651,0.33099523
22.140102,78.609955,0.28102103
22.140102,78.983406,0.3481994
22.140102,79.35685,0.3839575
22.140102,79.73029,0.34670052
22.140102,80.10374,0.36408004
22.140102,110.3527,0.16983365
22.140102,110.72614,0.20043662
22.140102,111.09959,0.24413231
22.140102,111.47303,0.2979395
22.140102,111.84647,0.46295702
22.140102,112.59336,0.5330921
22.140102,112.966805,0.273685
21.836075,-102.13693,0.3183469
21.836075,-101.76349,0.37852412
21.836075,-101.390045,0.3592531
21.836075,-101.016594,0.26358107
21.836075,-100.64315,0.2734017
21.836075,-100.26971,0.36094174
21.836075,-99.89626,0.27247256
21.836075,-99.52282,0.29049543
21.836075,-99.149376,0.39656577
21.836075,-98.77593,0.33980873
21.836075,-98.40249,0.4023293
21.836075,-98.029045,0.45980766
21.836075,-3.5477178,0.06364642
21.836075,-3.174274,0.06336392
21.836075,-2.80083,0.046967674
21.836075,-2.4273858,0.041910768
21.836075,-2.053942,0.04107372
21.836075,-1.6804979,0.04547425
21.836075,-1.3070539,0.04473691
21.836075,-0.93360996,0.0462126
21.836075,-0.560166,0.04071609
21.836075,-0.186722,0.045454655
21.836075,0.186722,0.042485613
21.836075,0.560166,0.042262472
21.836075,0.93360996,0.03926216
21.836075,1.3070539,0.037248723
21.836075,1.6804979,0.040274996
21.836075,2.053942,0.0415986
21.836075,2.4273858,0.041841116
21.836075,2.80083,0.04714109
21.836075,3.174274,0.053285573
21.836075,3.5477178,0.04093117
21.836075,3.921162,0.037988793
21.836075,4.2946057,0.04050792
21.836075,4.66805,0.0352324
21.836075,5.041494,0.037967343
21.836075,5.414938,0.03478857
21.836075,5.7883816,0.03601941
21.836075,6.1618257,0.037289128
21.836075,20.726141,0.04183136
21.836075,21.099585,0.044935256
21.836075,21.473028,0.042985793
21.836075,21.846474,0.034157597
21.836075,22.219917,0.03978835
21.836075,22.59336,0.033720724
21.836075,22.966805,0.025287522
21.836075,23.340248,0.026849708
21.836075,23.713694,0.02907865
21.836075,24.087137,0.028589707
21.836075,24.46058,0.027462684
21.836075,24.834024,0.03789404
21.836075,25.207468,0.035558507
21.836075,25.580914,0.027869236
21.836075,25.954357,0.028233191
21.836075,26.3278,0.028366927
21.836075,26.701244,0.027862653
21.836075,27.074688,0.030489095
21.836075,27.448133,0.028344242
21.836075,27.821577,0.028343517
21.836075,28.19502,0.029985338
21.836075,28.568464,0.028044065
21.836075,28.941908,0.03156454
21.836075,29.315353,0.031680647
21.836075,29.688797,0.030314771
21.836075,30.06224,0.029102543
21.836075,30.435684,0.031803083
21.836075,30.809128,0.026830466
21.836075,45.373444,0.028991949
21.836075,45.746887,0.061802484
21.836075,46.12033,0.079869896
21.836075,46.493774,0.052878343
21.836075,46.867218,0.03710142
21.836075,47.240665,0.039311826
21.836075,47.61411,0.04136249
21.836075,47.987553,0.03782511
21.836075,48.360996,0.045328557
21.836075,48.73444,0.040194944
21.836075,49.107883,0.03795661
21.836075,49.481327,0.040509358
21.836075,49.85477,0.04382826
21.836075,50.228214,0.04301631
21.836075,50.601658,0.045132652
21.836075,50.975105,0.043971833
21.836075,51.34855,0.045540534
21.836075,51.721992,0.04421081
21.836075,52.095436,0.045183603
21.836075,52.46888,0.04286856
21.836075,52.842323,0.050130945
21.836075,53.215767,0.04696327
21.836075,53.58921,0.044838093
21.836075,53.962654,0.04478888
21.836075,54.336098,0.053927187
21.836075,54.709545,0.064328946
21.836075,55.08299,0.05206508
21.836075,55.456432,0.064189635
21.836075,70.020744,0.16164775
21.836075,70.39419,0.16466902
21.836075,70.76763,0.15596925
21.836075,71.141075,0.10358306
21.836075,71.51453,0.12883222
21.836075,71.88797,0.28529966
21.836075,73.0083,0.3391383
21.836075,73.381744,0.23480715
21.836075,73.75519,0.25317147
21.836075,74.12863,0.23413533
21.836075,74.502075,0.20037948
21.836075,74.87552,0.24495621
21.836075,75.24896,0.26715833
21.836075,75.622406,0.2596285
21.836075,75.99585,0.21326722
21.836075,76.36929,0.23370473
21.836075,76.74274,0.29800048
21.836075,77.11618,0.3459959
21.836075,77.489624,0.31135717
21.836075,77.86307,0.28492388
21.836075,78.23651,0.2910527
21.836075,78.609955,0.3276865
21.836075,78.983406,0.34935322
21.836075,79.35685,0.40350938
21.836075,79.73029,0.39609304
21.836075,80.10374,0.34683025
21.836075,109.979256,0.174468
21.836075,110.3527,0.1420469
21.836075,110.72614,0.31002128
21.836075,111.09959,0.26826575
21.836075,111.47303,0.33736873
21.836075,111.84647,0.36206457
21.836075,112.21992,0.48769444
21.836075,112.59336,0.29528436
21.532677,-102.13693,0.37636456
21.532677,-101.76349,0.39123815
21.532677,-101.390045,0.35880128
21.532677,-101.016594,0.32684338
21.532677,-100.64315,0.28223026
21.532677,-100.26971,0.3507874
21.532677,-99.89626,0.33884904
21.532677,-99.52282,0.36151212
21.532677,-99.149376,0.4558804
21.532677,-98.77593,0.30647868
21.532677,-98.40249,0.32893723
21.532677,-98.029045,0.38369638
21.532677,-97.6556,0.23054981
21.532677,-77.489624,0.1909241
21.532677,-3.921162,0.04394729
21.532677,-3.5477178,0.04361923
21.532677,-3.174274,0.051603965
21.532677,-2.80083,0.039264772
21.532677,-2.4273858,0.05165489
21.532677,-2.053942,0.06163018
21.532677,-1.6804979,0.048691608
21.532677,-1.3070539,0.03718519
21.532677,-0.93360996,0.042702753
21.532677,-0.560166,0.04537681
21.532677,-0.186722,0.051762726
21.532677,0.186722,0.058081333
21.532677,0.560166,0.041216873
21.532677,0.93360996,0.0444693
21.532677,1.3070539,0.051600933
21.532677,1.6804979,0.054128364
21.532677,2.053942,0.05898028
21.532677,2.4273858,0.044557717
21.532677,2.80083,0.048395533
21.532677,3.174274,0.050062913
21.532677,3.5477178,0.038202323
21.532677,3.921162,0.036342595
21.532677,4.2946057,0.03633676
21.532677,4.66805,0.035355702
21.532677,5.041494,0.032800633
21.532677,5.414938,0.03216202
21.532677,5.7883816,0.03331097
21.532677,6.1618257,0.034069
21.532677,20.726141,0.031140754
21.532677,21.099585,0.036376107
21.532677,21.473028,0.046374258
21.532677,21.846474,0.040877417
21.532677,22.219917,0.046696655
21.532677,22.59336,0.043163396
21.532677,22.966805,0.028703503
21.532677,23.340248,0.03030266
21.532677,23.713694,0.028773865
21.532677,24.087137,0.030006407
21.532677,24.46058,0.025460368
21.532677,24.834024,0.027641179
21.532677,25.207468,0.027049813
21.532677,25.580914,0.02417549
21.532677,25.954357,0.025037628
21.532677,26.3278,0.0259467
21.532677,26.701244,0.029497977
21.532677,27.074688,0.031867396
21.532677,27.448133,0.03008837
21.532677,27.821577,0.028765645
21.532677,28.19502,0.031196589
21.532677,28.568464,0.030018343
21.532677,28.941908,0.032190397
21.532677,29.315353,0.031121517
21.532677,29.688797,0.027795397
21.532677,30.06224,0.026944667
21.532677,30.435684,0.030476864
21.532677,30.809128,0.036912553
21.532677,45.373444,0.035391454
21.532677,45.746887,0.071749695
21.532677,46.12033,0.06114665
21.532677,46.493774,0.038734287
21.532677,46.867218,0.037411228
21.532677,47.240665,0.041196384
21.532677,47.61411,0.042326983
21.532677,47.987553,0.039897986
21.532677,48.360996,0.043224588
21.532677,48.73444,0.037518594
21.532677,49.107883,0.03703713
21.532677,49.481327,0.03972667
21.532677,49.85477,0.04835938
21.532677,50.228214,0.042286675
21.532677,50.601658,0.04346278
21.532677,50.975105,0.042941783
21.532677,51.34855,0.05108002
21.532677,51.721992,0.043475304
21.532677,52.095436,0.043775305
21.532677,52.46888,0.043241102
21.532677,52.842323,0.04661681
21.532677,53.215767,0.041666895
21.532677,53.58921,0.04367665
21.532677,53.962654,0.047815364
21.532677,54.336098,0.08025208
21.532677,54.709545,0.07666365
21.532677,55.08299,0.062311135
21.532677,55.456432,0.059243895
21.532677,70.020744,0.1973194
21.532677,70.39419,0.16005725
21.532677,70.76763,0.14486863
21.532677,71.141075,0.113669045
21.532677,71.51453,0.15579218
21.532677,71.88797,0.18694952
21.532677,73.0083,0.37742987
21.532677,73.381744,0.24182782
21.532677,73.75519,0.20820913
21.532677,74.12863,0.24625306
21.532677,74.502075,0.19551563
21.532677,74.87552,0.19717808
21.532677,75.24896,0.24018362
21.532677,75.622406,0.23857383
21.532677,75.99585,0.22053213
21.532677,76.36929,0.238892
21.532677,76.74274,0.31717518
21.532677,77.11618,0.3303443
21.532677,77.489624,0.3304009
21.532677,77.86307,0.28754744
21.532677,78.23651,0.33146694
21.532677,78.609955,0.32001132
21.532677,78.983406,0.3427613
21.532677,79.35685,0.33476868
21.532677,79.73029,0.35001263
21.532677,80.10374,0.38951898
21.532677,109.979256,0.14442174
21.532677,110.3527,0.1347153
21.532677,110.72614,0.33168462
21.532677,111.47303,0.39859635
21.229897,-102.13693,0.44433212
21.229897,-101.76349,0.38804463
21.229897,-101.390045,0.41156057
21.229897,-101.016594,0.36315742
