latitude,longitude,soil_moisture,brightness_temperature
36.375854,-115.95435,0.08523112,284.5818
36.375854,-115.58091,0.12489716,275.2334
36.375854,-115.207466,0.11100196,279.43008
36.375854,-114.83402,0.07744539,290.1856
36.375854,-114.46058,0.061661385,292.6363
36.375854,-114.087135,0.08124524,288.79755
36.375854,-113.71369,0.11413534,281.06274
36.375854,-113.34025,0.1136534,279.4672
36.375854,-112.966805,0.10413737,281.48517
36.375854,-112.59336,0.11467547,279.79218
36.375854,-112.21992,0.16247775,275.888
36.375854,-99.149376,0.074880876,287.30975
36.375854,-98.77593,0.089557774,286.1595
36.375854,-98.40249,0.10136286,283.16162
36.375854,-98.029045,0.11768277,280.38336
36.375854,-97.6556,0.15647204,273.90002
36.375854,-97.28216,0.17906876,269.8499
36.375854,-96.908714,0.20932667,267.67737
36.375854,-96.53527,0.22394077,267.29532
36.375854,-96.16183,0.22101898,267.3803
36.375854,-95.78838,0.25065935,262.26028
36.375854,-95.41494,0.24631791,264.12714
36.375854,-95.0415,0.24381936,268.0097
36.375854,-94.66805,0.27497074,265.5937
36.375854,-94.29461,0.24156705,266.78528
36.375854,-93.547714,0.18230075,272.59283
36.375854,-93.17427,0.19279544,272.15637
36.375854,-92.80083,0.27368394,268.8891
36.375854,-92.42738,0.22695762,271.50943
36.375854,-92.05394,0.1569259,275.10605
36.375854,-91.6805,0.13968195,276.70062
36.375854,-91.30705,0.14119785,278.2556
36.375854,-90.93361,0.18293677,273.9828
36.375854,-90.560165,0.19777887,271.73694
36.375854,-90.18672,0.19441482,272.409
36.375854,-89.81328,0.19862024,273.3086
36.375854,-89.439835,0.19147332,274.52606
36.375854,-89.06639,0.24307558,269.63986
36.375854,-88.69295,0.22653349,270.0191
36.375854,-88.3195,0.17822833,273.5958
36.375854,-87.94606,0.2737611,273.51428
36.375854,-87.57262,0.21438114,272.6206
36.375854,0.93360996,0.02,299.64978
36.375854,1.3070539,0.04217142,296.3283
36.375854,1.6804979,0.07723946,290.79315
36.375854,2.053942,0.059423983,291.68884
36.375854,2.4273858,0.06454554,291.312
36.375854,2.80083,0.062486604,292.6177
36.375854,3.174274,0.063895054,290.6453
36.375854,3.5477178,0.08175663,289.14658
36.375854,3.921162,0.07791012,290.6245
36.375854,4.2946057,0.082894035,289.87115
36.375854,4.66805,0.09869361,288.2113
36.375854,5.041494,0.08076557,288.76154
36.375854,5.414938,0.07162019,287.74573
36.375854,5.7883816,0.0744152,288.42957
36.375854,6.1618257,0.084432885,287.96173
36.375854,6.5352697,0.06806344,289.45483
36.375854,6.908714,0.064889856,290.1054
36.375854,7.282158,0.07829151,288.15976
36.375854,7.6556015,0.0828608,287.3359
36.375854,8.029046,0.09117176,286.18234
36.375854,8.40249,0.09311792,286.81287
36.375854,8.775933,0.08179221,288.68546
36.375854,9.149378,0.093518555,286.91162
36.375854,9.522821,0.084198065,288.16815
36.375854,9.896266,0.08098468,288.50995
36.375854,10.26971,0.055385124,291.26196
36.375854,29.315353,0.11636254,286.24518
36.375854,29.688797,0.11144435,288.0325
36.375854,30.435684,0.11404594,286.20087
36.375854,32.302906,0.04722449,292.4489
36.375854,32.67635,0.09079846,286.46075
36.375854,33.049793,0.10439296,286.60458
36.375854,33.423237,0.09165845,290.23663
36.375854,33.79668,0.07378582,291.4563
36.375854,48.360996,0.03211139,295.99225
36.375854,48.73444,0.023124713,299.0279
36.375854,49.107883,0.02,298.9698
36.375854,49.481327,0.026590839,299.80386
36.375854,49.85477,0.027408428,297.64258
36.375854,50.228214,0.04199759,298.1616
36.375854,50.601658,0.026166374,297.40994
36.375854,50.975105,0.02,292.95325
36.375854,51.34855,0.02,300.6941
36.375854,53.962654,0.03987362,288.55884
36.375854,54.336098,0.033836633,293.93777
36.375854,54.709545,0.02,297.07507
36.375854,56.20332,0.04289357,298.14117
36.375854,56.576763,0.052406758,295.27576
36.375854,56.950207,0.048466653,294.40314
36.375854,57.32365,0.050274316,292.08154
36.375854,57.697094,0.044576287,292.96344
36.375854,58.070538,0.048192587,291.0536
36.375854,58.443985,0.04446801,291.71457
36.375854,58.81743,0.05665097,288.3197
36.375854,59.190872,0.048037793,290.61972
36.375854,59.564316,0.02313825,300.9571
36.375854,59.93776,0.033927687,295.0194
36.375854,73.0083,0.20926818,261.96835
36.375854,73.381744,0.21423356,261.84332
36.375854,73.75519,0.26736996,259.50903
36.375854,74.12863,0.28025648,258.71118
36.375854,74.502075,0.30507684,257.59375
36.375854,74.87552,0.26300883,258.36987
36.375854,76.36929,0.26656568,256.36972
36.375854,76.74274,0.22284658,259.63
36.375854,77.11618,0.20924114,258.57867
36.375854,77.489624,0.19766825,256.73315
36.375854,77.86307,0.16208702,259.36108
36.375854,78.23651,0.1960629,257.3802
36.375854,78.609955,0.20975672,256.89288
36.375854,78.983406,0.27706382,256.40988
36.375854,79.35685,0.31482396,257.02478
36.375854,79.73029,0.1593784,268.43918
36.375854,80.10374,0.11829491,270.28796
36.375854,80.47718,0.0806722,275.42578
36.375854,80.850624,0.06536126,279.4137
36.375854,81.22407,0.055038933,282.74017
36.375854,81.59751,0.053249124,281.48138
36.375854,81.970955,0.082910575,275.55298
36.375854,82.3444,0.12742297,266.0017
36.375854,82.71784,0.10777498,266.7426
36.375854,83.091286,0.09256433,264.5951
36.375854,83.46473,0.083324976,263.4099
36.375854,83.83817,0.09151582,262.8321
36.375854,84.21162,0.07691828,264.4426
36.375854,84.58506,0.07963798,261.3529
36.375854,112.966805,0.18430057,279.04813
36.375854,113.34025,0.15632877,280.95746
36.375854,113.71369,0.16307214,282.81525
36.375854,114.087135,0.13647051,284.9752
36.375854,115.207466,0.20477247,281.4679
36.375854,115.58091,0.21317555,280.8333
36.375854,115.95435,0.21433446,282.34976
36.375854,116.327805,0.21200873,283.81732
36.375854,116.70125,0.18197265,287.3211
36.375854,117.448135,0.20613258,281.21313
36.375854,117.82158,0.19197296,280.1756
36.375854,118.19502,0.15424019,285.90558
36.375854,118.94191,0.14780049,283.8625
36.375854,119.31535,0.15913653,281.326
36.375854,120.435684,0.28686678,268.4725
36.027473,-121.18257,0.106798194,281.3124
36.027473,-120.80913,0.09047758,284.74487
36.027473,-120.435684,0.06516847,289.56204
36.027473,-120.06224,0.10568255,286.43225
36.027473,-119.6888,0.14996438,283.58582
36.027473,-119.31535,0.16285282,280.35718
36.027473,-118.94191,0.10161558,284.07104
36.027473,-118.56847,0.080229655,278.9131
36.027473,-118.19502,0.100374535,277.7447
36.027473,-117.82158,0.06783913,285.92664
36.027473,-117.448135,0.07951092,286.93323
36.027473,-117.07469,0.1256059,283.4823
36.027473,-116.70125,0.11824787,284.69135
36.027473,-116.327805,0.07985737,288.41486
36.027473,-115.95435,0.07702414,286.04333
36.027473,-115.58091,0.09639575,281.73395
36.027473,-115.207466,0.09113889,285.51807
36.027473,-114.83402,0.070983715,290.99243
36.027473,-114.46058,0.048519757,295.43073
36.027473,-114.087135,0.08850507,286.878
36.027473,-113.71369,0.13272648,280.01727
36.027473,-113.34025,0.11104251,282.5341
36.027473,-112.966805,0.092683874,282.3346
36.027473,-112.59336,0.1083998,279.5593
36.027473,-99.149376,0.091570176,285.14026
36.027473,-98.77593,0.08139217,286.052
36.027473,-98.40249,0.09109672,284.53983
36.027473,-98.029045,0.08893633,285.1518
36.027473,-97.6556,0.12367386,279.57352
36.027473,-97.28216,0.17780071,273.28918
36.027473,-96.908714,0.19852723,271.21124
36.027473,-96.53527,0.21868463,269.4638
36.027473,-96.16183,0.22275679,268.97885
36.027473,-95.78838,0.22463076,267.8578
36.027473,-95.41494,0.2338091,267.24435
36.027473,-95.0415,0.22974226,270.97992
36.027473,-94.66805,0.25167638,268.87506
36.027473,-94.29461,0.19073735,271.73752
36.027473,-93.921165,0.17929196,272.847
36.027473,-93.547714,0.18053322,274.6756
36.027473,-93.17427,0.20981394,274.61786
36.027473,-92.80083,0.18339036,274.47058
36.027473,-92.42738,0.21986553,276.30304
36.027473,-92.05394,0.18650986,276.90594
36.027473,-91.6805,0.14293644,277.29178
36.027473,-91.30705,0.19327891,273.4724
36.027473,-90.93361,0.19222973,270.085
36.027473,-90.560165,0.18444441,272.02002
36.027473,-90.18672,0.18322556,276.8668
36.027473,-89.81328,0.17609288,276.03848
36.027473,-89.439835,0.1753317,275.88477
36.027473,-89.06639,0.20997536,273.66235
36.027473,-88.69295,0.17311347,275.03946
36.027473,-88.3195,0.16613503,275.3852
36.027473,-87.94606,0.18568546,275.68164
36.027473,0.186722,0.02,300.65475
36.027473,0.560166,0.051479425,295.1715
36.027473,0.93360996,0.081394225,290.6567
36.027473,1.6804979,0.0942074,289.30136
36.027473,2.053942,0.08537461,289.33057
36.027473,2.4273858,0.07910877,289.87473
36.027473,2.80083,0.080868,288.61594
36.027473,3.174274,0.075667456,288.89206
36.027473,3.5477178,0.062676094,291.09357
36.027473,3.921162,0.06721727,290.88483
36.027473,4.2946057,0.08126408,288.9057
36.027473,4.66805,0.074985504,288.44363
36.027473,5.041494,0.073112115,287.8543
36.027473,5.414938,0.05745515,291.6501
36.027473,5.7883816,0.074704394,287.17102
36.027473,6.1618257,0.07736127,286.54388
36.027473,6.5352697,0.06323068,289.2727
36.027473,6.908714,0.06959231,287.6718
36.027473,7.282158,0.0783644,285.89362
36.027473,7.6556015,0.078163125,285.982
36.027473,8.029046,0.09321003,284.84204
36.027473,8.40249,0.08673401,286.36526
36.027473,8.775933,0.08474246,286.18677
36.027473,9.149378,0.08594085,286.52448
36.027473,9.522821,0.10028009,285.3852
36.027473,9.896266,0.09202389,287.50214
36.027473,10.26971,0.07859034,288.54346
36.027473,48.360996,0.02438856,299.5573
36.027473,48.73444,0.02,300.57477
36.027473,49.107883,0.02361947,299.69003
36.027473,49.481327,0.020103225,300.29315
36.027473,49.85477,0.023210488,301.26117
36.027473,50.601658,0.02,301.03174
36.027473,53.215767,0.02,290.90466
36.027473,53.58921,0.04872299,288.10144
36.027473,53.962654,0.03361403,291.26752
36.027473,54.336098,0.056912918,292.4973
36.027473,55.829876,0.02,305.52057
36.027473,56.20332,0.03334838,299.82965
36.027473,56.576763,0.050204538,295.08044
36.027473,56.950207,0.04703614,294.48914
36.027473,57.32365,0.040659368,295.794
36.027473,57.697094,0.03908746,294.14667
36.027473,58.070538,0.03636645,293.71158
36.027473,58.443985,0.03838595,294.34906
36.027473,58.81743,0.044251755,295.20123
36.027473,59.190872,0.047722805,289.41574
36.027473,59.564316,0.03347442,295.84515
36.027473,59.93776,0.03200777,295.59863
36.027473,73.0083,0.23292886,258.5664
36.027473,73.381744,0.2453552,257.85754
36.027473,73.75519,0.2834601,256.88232
36.027473,74.12863,0.31108585,259.26462
36.027473,74.502075,0.3041341,261.48248
36.027473,76.74274,0.25431296,255.07483
36.027473,77.11618,0.19436143,256.21558
36.027473,77.489624,0.16312706,257.33563
36.027473,77.86307,0.14074495,258.2459
36.027473,78.23651,0.1013419,262.05408
36.027473,78.609955,0.117052555,259.15665
36.027473,78.983406,0.1755866,255.08105
36.027473,79.73029,0.21682239,255.77051
36.027473,80.10374,0.20145938,258.46716
36.027473,80.47718,0.16197954,260.82
36.027473,80.850624,0.14162895,263.3555
36.027473,81.22407,0.1149872,265.0238
36.027473,81.59751,0.11536772,264.80573
36.027473,81.970955,0.12379468,263.12744
36.027473,82.3444,0.096169725,264.583
36.027473,82.71784,0.09514949,260.84888
36.027473,83.091286,0.080025755,261.81708
36.027473,83.46473,0.07008712,262.3401
36.027473,83.83817,0.0851108,258.20367
36.027473,84.21162,0.08751597,258.2896
36.027473,84.58506,0.103130095,255.36215
36.027473,112.966805,0.16056715,281.14053
36.027473,113.34025,0.15837719,279.58423
36.027473,113.71369,0.160925,281.5368
36.027473,114.087135,0.19474275,280.6675
36.027473,114.46058,0.19545253,282.4532
36.027473,114.83402,0.19613454,284.3553
36.027473,115.207466,0.20964512,282.33752
36.027473,115.58091,0.20744956,280.88867
36.027473,115.95435,0.17103003,284.6532
36.027473,116.327805,0.2067032,283.84924
36.027473,116.70125,0.21048044,283.74094
36.027473,117.448135,0.14879625,288.06946
36.027473,117.82158,0.18216679,281.46735
36.027473,118.19502,0.13143152,288.89813
36.027473,118.56847,0.13830961,287.7564
36.027473,118.94191,0.16580637,283.46442
36.027473,119.31535,0.15132588,282.41138
36.027473,120.06224,0.18998341,276.30167
36.027473,137.6141,0.63902783,274.80707
36.027473,137.98755,0.606827,279.89523
36.027473,138.361,0.6061742,285.0428
35.680595,-121.18257,0.096362375,276.61224
35.680595,-120.80913,0.060546447,281.9578
35.680595,-120.435684,0.06346806,286.5661
35.680595,-120.06224,0.056326818,290.03253
35.680595,-119.6888,0.07499668,289.3529
35.680595,-119.31535,0.13228148,283.13812
35.680595,-118.94191,0.08359479,286.7157
35.680595,-118.56847,0.067996845,283.8734
35.680595,-118.19502,0.083721414,283.7055
35.680595,-117.82158,0.055377297,289.76428
35.680595,-117.448135,0.06716917,288.6643
35.680595,-117.07469,0.08336145,287.34534
35.680595,-116.70125,0.08645509,287.67706
35.680595,-116.327805,0.089974105,287.7497
35.680595,-115.95435,0.07242089,288.90045
35.680595,-115.58091,0.105806574,280.76257
35.680595,-115.207466,0.11349191,279.823
35.680595,-114.83402,0.09310549,285.9267
35.680595,-114.46058,0.06431812,290.23773
35.680595,-114.087135,0.0761541,286.55353
35.680595,-113.71369,0.09518265,284.09512
35.680595,-113.34025,0.08150366,285.10846
35.680595,-112.966805,0.08135946,281.9524
35.680595,-112.59336,0.089457475,281.06326
35.680595,-99.52282,0.09404137,285.40662
35.680595,-99.149376,0.094482906,283.90375
35.680595,-98.77593,0.09000806,284.68634
35.680595,-98.40249,0.09206164,283.6212
35.680595,-98.029045,0.09652392,283.22214
35.680595,-97.6556,0.1424687,276.3567
35.680595,-97.28216,0.1837789,273.39432
35.680595,-96.908714,0.2062414,270.70117
35.680595,-96.53527,0.23393987,268.19034
35.680595,-96.16183,0.22836486,268.6328
35.680595,-95.78838,0.19760771,270.29547
35.680595,-95.41494,0.18381628,272.154
35.680595,-95.0415,0.23410352,271.06976
35.680595,-94.66805,0.23653658,271.3354
35.680595,-94.29461,0.24413165,273.34354
35.680595,-93.921165,0.28531528,272.62628
35.680595,-93.547714,0.2598792,275.03314
35.680595,-93.17427,0.25974146,276.34357
35.680595,-92.80083,0.2650253,274.6455
35.680595,-92.42738,0.18480963,277.29407
35.680595,-92.05394,0.1644979,276.39264
35.680595,-91.6805,0.16745132,274.9756
35.680595,-91.30705,0.22771214,269.4621
35.680595,-90.93361,0.19973308,268.84137
35.680595,-90.560165,0.21734944,271.55075
35.680595,-90.18672,0.19878376,274.60324
35.680595,-89.81328,0.17908967,276.17218
35.680595,-89.439835,0.17062649,276.67563
35.680595,-89.06639,0.16934063,276.3833
35.680595,-88.69295,0.13551736,277.60736
35.680595,-88.3195,0.13747391,277.1513
35.680595,-87.94606,0.2400287,275.17676
35.680595,-0.93360996,0.051489282,293.87872
35.680595,-0.560166,0.039462004,298.15887
35.680595,-0.186722,0.04138351,295.36804
35.680595,0.186722,0.05308252,293.96643
35.680595,0.560166,0.08331579,289.86658
35.680595,0.93360996,0.09015409,290.2912
35.680595,1.3070539,0.09537141,289.02368
35.680595,1.6804979,0.08485583,288.7948
35.680595,2.053942,0.06933269,289.48746
35.680595,2.4273858,0.064455606,289.86615
35.680595,2.80083,0.06943948,288.50095
35.680595,3.174274,0.057387527,290.18106
35.680595,3.5477178,0.06123762,289.45056
35.680595,3.921162,0.06093508,290.6847
35.680595,4.2946057,0.0822667,287.38184
35.680595,4.66805,0.16447277,273.1831
35.680595,5.041494,0.10626721,283.56284
35.680595,5.414938,0.069062725,288.61108
35.680595,5.7883816,0.085053995,285.71198
35.680595,6.1618257,0.074068345,286.63763
35.680595,6.5352697,0.08397134,285.30676
35.680595,6.908714,0.088829964,284.1825
35.680595,7.282158,0.07602464,285.54257
35.680595,7.6556015,0.07040778,286.544
35.680595,8.029046,0.082651466,285.56085
35.680595,8.40249,0.08891232,285.0503
35.680595,8.775933,0.08551149,285.55505
35.680595,9.149378,0.11048267,281.95148
35.680595,9.522821,0.08947723,287.51855
35.680595,9.896266,0.085117236,289.43494
35.680595,10.26971,0.09395139,287.86392
35.680595,10.643153,0.08163921,288.25122
35.680595,48.360996,0.022545071,302.41623
35.680595,48.73444,0.02032343,299.01678
35.680595,49.107883,0.02,300.64264
35.680595,49.481327,0.02,301.06335
35.680595,49.85477,0.02,301.92236
35.680595,53.215767,0.02,295.37958
35.680595,53.58921,0.044852503,293.63245
35.680595,53.962654,0.035914756,295.42725
35.680595,54.336098,0.06246042,289.0174
35.680595,54.709545,0.07297465,290.06134
35.680595,55.829876,0.049889203,298.1302
35.680595,56.20332,0.058498647,297.221
35.680595,56.576763,0.05012818,295.05664
35.680595,56.950207,0.044490576,294.30267
35.680595,57.32365,0.046979442,292.3559
35.680595,57.697094,0.042665172,291.82782
35.680595,58.070538,0.037894662,292.5241
35.680595,58.443985,0.056137364,288.86646
35.680595,58.81743,0.04514074,290.97534
35.680595,59.190872,0.05171767,288.65277
35.680595,59.564316,0.051881976,289.04675
35.680595,59.93776,0.048867505,290.8036
35.680595,73.0083,0.27167538,260.55176
35.680595,73.381744,0.29694715,263.2315
35.680595,73.75519,0.2983052,263.58337
35.680595,74.12863,0.30315733,261.5993
35.680595,74.502075,0.27813545,265.14172
35.680595,74.87552,0.27667272,262.51233
35.680595,75.24896,0.28060678,258.96887
35.680595,75.622406,0.2645821,256.96295
35.680595,77.86307,0.1397524,256.35703
35.680595,78.23651,0.115026996,258.5263
35.680595,78.609955,0.14493145,255.72687
35.680595,78.983406,0.19388792,249.85391
35.680595,79.35685,0.14791727,253.50644
35.680595,79.73029,0.14552844,254.70924
35.680595,80.10374,0.17729475,252.91322
35.680595,80.850624,0.16464356,255.81732
35.680595,81.22407,0.1384687,255.88176
35.680595,81.59751,0.10307042,259.63666
35.680595,81.970955,0.11654706,258.6802
35.680595,82.3444,0.12450876,255.98682
35.680595,82.71784,0.13118644,252.54623
35.680595,83.091286,0.108785644,255.061
35.680595,83.46473,0.098116376,259.50076
35.680595,83.83817,0.12238005,254.13318
35.680595,84.21162,0.14588937,248.6916
35.680595,112.966805,0.1459379,282.03955
35.680595,113.34025,0.15455344,281.00613
35.680595,113.71369,0.17383188,282.22006
35.680595,114.087135,0.2037358,281.49612
35.680595,114.46058,0.19102696,283.11426
35.680595,115.207466,0.21065186,281.23566
35.680595,115.58091,0.19700608,282.2636
35.680595,116.70125,0.16650566,286.4443
35.680595,117.07469,0.17681526,283.44653
35.680595,117.448135,0.17381804,283.52844
35.680595,117.82158,0.23044796,281.06097
35.680595,118.19502,0.21044065,283.1983
35.680595,118.56847,0.22905171,280.33575
35.680595,118.94191,0.18949866,282.68683
35.680595,119.31535,0.16795662,282.8178
35.680595,119.6888,0.16803485,282.3806
35.680595,137.6141,0.626861,293.15546
35.680595,137.98755,0.6116255,287.98444
35.680595,138.361,0.5906794,272.01657
35.680595,138.73444,0.6046398,277.5579
35.335194,-120.80913,0.06751976,281.17108
35.335194,-120.435684,0.06535919,282.9441
35.335194,-120.06224,0.060346253,287.82
35.335194,-119.6888,0.06037586,290.6516
35.335194,-119.31535,0.109271415,285.8482
35.335194,-118.94191,0.1034837,285.90796
35.335194,-118.56847,0.05381938,286.68494
35.335194,-118.19502,0.05761835,288.18143
35.335194,-117.82158,0.049286284,290.20694
35.335194,-117.448135,0.048709292,289.72992
35.335194,-117.07469,0.052123073,290.4902
35.335194,-116.70125,0.07740709,286.60516
35.335194,-116.327805,0.09292504,284.84192
35.335194,-115.95435,0.08116814,287.1269
35.335194,-115.58091,0.106839046,279.13434
35.335194,-115.207466,0.11485237,277.96347
35.335194,-114.83402,0.0886985,285.21265
35.335194,-114.46058,0.06752332,290.4032
35.335194,-114.087135,0.0657588,287.8521
35.335194,-113.71369,0.07781459,285.3151
35.335194,-113.34025,0.09233685,282.5722
35.335194,-112.966805,0.08236074,282.59784
35.335194,-112.59336,0.10241955,279.47614
35.335194,-99.52282,0.11485643,281.10345
35.335194,-99.149376,0.122755125,278.67303
35.335194,-98.77593,0.08603686,284.8053
35.335194,-98.40249,0.10380183,282.2461
35.335194,-98.029045,0.136336,276.32382
35.335194,-97.6556,0.1556685,274.43323
35.335194,-97.28216,0.15599659,276.37604
35.335194,-96.908714,0.16453323,275.354
35.335194,-96.53527,0.18975155,272.53882
35.335194,-96.16183,0.19767855,271.6444
35.335194,-95.78838,0.18815829,272.82657
35.335194,-95.41494,0.42332214,207.8805
35.335194,-95.0415,0.17802313,273.2444
35.335194,-94.66805,0.20841263,269.94778
35.335194,-94.29461,0.21483345,270.84055
35.335194,-93.921165,0.22484004,269.35913
35.335194,-93.547714,0.2450376,271.45593
35.335194,-93.17427,0.16877101,275.69736
35.335194,-92.80083,0.18646108,274.16846
35.335194,-92.42738,0.16333269,275.69128
35.335194,-92.05394,0.13801129,277.6962
35.335194,-91.6805,0.22920588,269.66974
35.335194,-91.30705,0.2564277,266.1723
35.335194,-90.93361,0.1841645,272.6088
35.335194,-90.560165,0.20107815,274.01306
35.335194,-90.18672,0.17658755,277.54114
35.335194,-89.81328,0.13635758,278.72174
35.335194,-89.439835,0.14118731,278.226
35.335194,-89.06639,0.13845544,277.4114
35.335194,-88.69295,0.14547543,277.68808
35.335194,-88.3195,0.1402009,276.51843
35.335194,-87.94606,0.22757487,277.36536
35.335194,-0.93360996,0.08679177,289.01
35.335194,-0.560166,0.09949273,287.27307
35.335194,-0.186722,0.08304657,290.0686
35.335194,0.186722,0.0776012,289.97076
35.335194,0.560166,0.08453457,289.37695
35.335194,0.93360996,0.09372372,287.59656
35.335194,1.3070539,0.06600073,290.40424
35.335194,1.6804979,0.06558682,289.47632
35.335194,2.053942,0.07260533,287.81854
35.335194,2.4273858,0.060869392,289.7442
35.335194,2.80083,0.06771683,288.24536
35.335194,3.174274,0.074513115,287.64468
35.335194,3.5477178,0.10294203,283.26294
35.335194,3.921162,0.072111204,289.01022
35.335194,4.2946057,0.091791384,286.84348
35.335194,4.66805,0.21798742,263.5241
35.335194,5.041494,0.12732641,279.617
35.335194,5.414938,0.07881024,288.85608
35.335194,5.7883816,0.1001596,285.4144
35.335194,6.1618257,0.08653889,286.1869
35.335194,6.5352697,0.102869265,283.2909
35.335194,6.908714,0.100254625,282.88092
35.335194,7.282158,0.080530345,284.03418
35.335194,7.6556015,0.0771412,284.79547
35.335194,8.029046,0.07894456,285.18433
35.335194,8.40249,0.097320154,283.45306
35.335194,8.775933,0.090232685,285.55368
35.335194,9.149378,0.09759969,285.6252
35.335194,9.522821,0.071775414,291.14563
35.335194,9.896266,0.08645194,289.47076
35.335194,10.26971,0.12734134,282.30112
35.335194,23.713694,0.16492012,279.1456
35.335194,24.46058,0.10323514,284.7215
35.335194,24.834024,0.02,295.2588
35.335194,25.207468,0.032865293,293.41608
35.335194,33.423237,0.11143087,283.94418
35.335194,33.79668,0.109044075,284.78284
35.335194,48.360996,0.02,304.24762
35.335194,48.73444,0.02,300.78232
35.335194,49.107883,0.02,302.29172
35.335194,49.481327,0.02,302.09186
35.335194,49.85477,0.020902606,301.12115
35.335194,52.46888,0.023685861,301.99255
35.335194,52.842323,0.04730634,296.3399
35.335194,53.215767,0.04977249,297.0849
35.335194,53.58921,0.048297334,296.4012
35.335194,53.962654,0.04204148,294.5256
35.335194,54.336098,0.029643157,297.77002
35.335194,54.709545,0.02,296.38593
35.335194,55.08299,0.027924724,301.77423
35.335194,55.456432,0.06422685,300.65103
35.335194,55.829876,0.15267897,275.41742
35.335194,56.20332,0.13326721,278.75494
35.335194,56.576763,0.090734065,287.06754
35.335194,56.950207,0.045899186,294.82202
35.335194,57.32365,0.04932542,293.345
35.335194,57.697094,0.045212008,293.83557
35.335194,58.070538,0.057493914,291.43402
35.335194,58.443985,0.057681147,290.54694
35.335194,58.81743,0.051025245,290.48578
35.335194,59.190872,0.051799767,290.62912
35.335194,59.564316,0.039029796,291.55157
35.335194,73.0083,0.42143172,264.91193
35.335194,73.381744,0.4216514,263.04022
35.335194,73.75519,0.3732177,260.4112
35.335194,74.12863,0.31359592,261.80988
35.335194,74.502075,0.28459254,260.20575
35.335194,74.87552,0.29365796,258.22412
35.335194,75.24896,0.2486243,256.54077
35.335194,75.99585,0.23805785,259.9258
35.335194,76.36929,0.2393649,258.95892
35.335194,77.86307,0.14702113,255.92448
35.335194,78.23651,0.14014645,255.19556
35.335194,78.609955,0.18847577,249.49782
35.335194,78.983406,0.1877859,248.83798
35.335194,79.35685,0.13134633,254.62146
35.335194,79.73029,0.110370465,257.04602
35.335194,80.10374,0.14135729,250.73172
35.335194,80.47718,0.14522809,251.71037
35.335194,81.59751,0.15194021,250.06644
35.335194,81.970955,0.15737343,248.57751
35.335194,82.3444,0.15305805,251.03958
35.335194,82.71784,0.13742,251.98074
35.335194,83.091286,0.50190145,177.15005
35.335194,83.46473,0.16775955,244.1735
35.335194,83.83817,0.23813765,232.88905
35.335194,84.21162,0.27260622,227.18665
35.335194,112.966805,0.20073399,280.98376
35.335194,113.34025,0.18668753,282.7981
35.335194,113.71369,0.17159288,283.8245
35.335194,114.087135,0.16263919,285.9035
35.335194,114.46058,0.22675973,282.15887
35.335194,114.83402,0.25344032,279.482
35.335194,115.207466,0.18793063,283.109
35.335194,115.58091,0.19979028,283.03485
35.335194,116.70125,0.2114297,279.20004
35.335194,117.07469,0.19014929,282.42908
35.335194,117.448135,0.1693258,284.77106
35.335194,117.82158,0.22602965,280.05334
35.335194,118.19502,0.26580274,276.32153
35.335194,118.56847,0.22886035,278.40857
35.335194,118.94191,0.20277841,280.02118
35.335194,119.31535,0.13457747,285.5432
34.991234,-120.435684,0.06002946,280.27112
34.991234,-120.06224,0.06948875,284.56256
34.991234,-119.6888,0.06972315,288.13812
34.991234,-119.31535,0.08030963,287.83948
34.991234,-118.94191,0.092289664,285.42078
34.991234,-118.56847,0.062174615,285.8584
34.991234,-118.19502,0.045345955,290.04205
34.991234,-117.82158,0.04615341,290.154
34.991234,-117.448135,0.039651725,291.49295
34.991234,-117.07469,0.053845964,289.97705
34.991234,-116.70125,0.064116314,289.74564
34.991234,-116.327805,0.08281107,287.98065
34.991234,-115.95435,0.07556189,289.12387
34.991234,-115.58091,0.0659528,288.63184
34.991234,-115.207466,0.05974526,289.10205
34.991234,-114.83402,0.07186333,289.14655
34.991234,-114.46058,0.07720797,290.6339
34.991234,-114.087135,0.06543588,288.9071
34.991234,-113.71369,0.08977061,284.9798
34.991234,-113.34025,0.10149445,282.1229
34.991234,-112.966805,0.08888806,283.1909
34.991234,-99.52282,0.12584943,279.30884
34.991234,-99.149376,0.10992579,280.90424
34.991234,-98.77593,0.09256621,283.31104
34.991234,-98.40249,0.08977442,283.89062
34.991234,-98.029045,0.10426576,281.61218
34.991234,-97.6556,0.13018195,278.11945
34.991234,-97.28216,0.14007917,277.18884
34.991234,-96.908714,0.15265158,276.09863
34.991234,-96.53527,0.18811624,273.07986
34.991234,-96.16183,0.20198919,271.8072
34.991234,-95.78838,0.1992941,271.86603
34.991234,-95.41494,0.17336912,275.57065
34.991234,-95.0415,0.20709708,273.01282
34.991234,-94.66805,0.21351628,271.43762
34.991234,-94.29461,0.23353226,272.05804
34.991234,-93.921165,0.2132336,274.352
34.991234,-93.547714,0.20518427,276.74963
34.991234,-93.17427,0.22653109,274.83502
34.991234,-92.80083,0.22767374,274.48145
34.991234,-92.42738,0.19831438,274.28247
34.991234,-92.05394,0.19588201,273.32843
34.991234,-91.6805,0.28256017,265.3935
34.991234,-91.30705,0.24135716,268.0779
34.991234,-90.93361,0.18989994,274.58273
34.991234,-90.560165,0.20644718,275.73624
34.991234,-90.18672,0.14970927,279.98477
