_RAJ2000	_DEJ2000	HIP	Vmag	RAICRS	DEICRS	Plx	B-V	Survey	Chart	Notes	SpType
142.646179401	1.2572561171	46633	7.43	142.64621633	1.25725094	4.73	0.053	S	 	 	A0
134.9914094604	26.4345136508	44180	6.86	134.99150012	26.43446538	9.78	0.264	S	 	 	A2
155.7763656186	33.9081446629	50860	5.89	155.776407	33.90815509	14.18	0.147	S	 	 	A6V
41.0214990318	44.2970400222	12768	5.43	41.02149224	44.2970548	4.71	0.904	S	 	 	G0Ib
98.1659902708	81.215475934	31192	10.25	98.16597165	81.21553575	2.12	1.238	 	G	 	K0
270.651114444	-52.5639813575	88358	9.14	270.6510733	-52.56397217	4.03	1.638	 	 	 	K3/K4IV
243.7771371629	-61.2677424197	79637	8.62	243.77714141	-61.26773226	1.74	0.791	 	 	 	K0III+...
261.0093901336	38.5827824753	85149	6.48	261.00942844	38.58269551	6.04	0.716	S	 	 	F8IV
178.9933994368	56.5985597447	58181	5.83	178.99336544	56.59856271	10.34	1.101	S	 	 	K1III
243.2357644187	-4.2208087907	79463	6.26	243.2358369	-4.22076069	5.85	0.133	S	 	 	A1V
74.45626706	14.0021858484	23069	8.89	74.4560988	14.00223322	19.66	0.737	 	 	 	G5
58.7865611595	-63.2742940029	18333	10.48	58.7866158	-63.27429218	3.01	0.487	 	G	 	F3/F5V
289.2133873179	-23.2206658653	94754	8.99	289.21336973	-23.22064365	3.52	0.417	 	 	 	F2/F3V
269.5330329902	-18.2579070347	87967	9.95	269.53305129	-18.2578785	4.44	0.724	 	G	 	G0
80.453950214	23.2835172983	25051	10.04	80.45387586	23.28355434	6.84	0.609	 	G	 	F8
234.1939741956	-44.7225953637	76447	9.26	234.19406536	-44.72254352	4.24	0.472	 	 	 	F2/F3V
250.2350386353	-8.3096280757	81663	6.47	250.23506622	-8.30962635	6.53	1.147	S	 	 	K0
298.4715757031	-54.36624844	97916	7.61	298.47126352	-54.36619193	9.74	0.934	S	 	 	K0III
102.3487886379	9.5817960094	32705	7.71	102.34879904	9.58178269	3.47	0.897	S	 	 	G5
201.0359704789	-53.7930987616	65394	7.4	201.03607923	-53.79306172	6.55	0.064	S	 	 	A1Vn...
295.1890935764	48.5125267498	96815	7.89	295.18915683	48.51248142	7.07	0.413	S	 	 	F0
200.8898221738	38.7299698904	65345	9.59	200.88989829	38.72993788	6.14	0.501	 	 	 	F5
109.6926216937	8.4868395324	35419	7.09	109.69261093	8.48690839	3.06	1.047	S	 	 	K0
128.8710338024	-20.3541511904	42148	8.5	128.87100863	-20.35408768	5.64	0.397	 	 	 	F3V
236.9635607924	4.9526528303	77389	10.59	236.96357221	4.95266124	1.25	0.644	 	G	 	F8
226.8796756141	9.6252489321	74012	10.5	226.87966526	9.62529013	4.6	0.56	 	G	 	F8
204.4431839884	11.4635127113	66479	9.18	204.44335454	11.46346201	7.37	0.42	 	 	 	F5
44.0587863673	-11.8471748976	13681	10.2	44.05814797	-11.84703869	21.35	1.062	 	 	 	
27.7425825448	-4.5912217004	8599	11.79	27.74215022	-4.59121927	9.17	1.236	 	G	 	
149.5335344949	-13.1290857444	48877	7.43	149.53355818	-13.12911005	3.32	1.408	S	 	 	K3III
46.8034084267	-1.8027496049	14494	6.95	46.80345232	-1.80271215	1.73	0.968	S	 	 	G5
220.4797810932	-61.7640442852	71858	9.59	220.48001156	-61.76395715	10.39	0.558	 	G	 	F7V
116.0538087287	-33.9912234981	37719	9.89	116.05381937	-33.99122588	1.59	-0.01	 	G	 	A0
67.9241477758	53.8127766154	21127	9.48	67.92414263	53.81278223	1.62	0.258	 	G	 	B5
206.1027366041	63.7184041517	67045	8.63	206.10313507	63.71839268	12.34	0.758	 	 	 	G
70.2640016414	-39.5830185325	21805	7.96	70.26398253	-39.58304347	3.95	0.633	S	 	 	G0V+...
306.2668076158	7.4732111737	100712	7.77	306.26688454	7.47330633	5.87	0.382	S	 	 	F0
28.5844024385	-45.9684119379	8879	8.09	28.5842926	-45.96843374	3.71	1.365	S	 	 	K3III
301.0614269503	51.2879147926	98836	7.01	301.06144782	51.28797981	6.57	1.119	S	 	 	K2
248.3800223808	-12.5602398297	81069	7.41	248.3800428	-12.56024192	3.39	1.973	S	 	 	M1III
183.8710399145	38.6598269996	59783	7.67	183.87120146	38.65982209	5.57	0.305	S	 	 	F0V
136.0862233584	-15.9142486777	44526	8.77	136.08649723	-15.91417598	35.63	0.96	 	 	 	K2V
239.622108308	-21.4011128839	78233	9.06	239.62213303	-21.40106612	3.87	0.513	 	 	 	F2/F3IV/V
141.1059476301	4.7648780465	46130	7.56	141.10611992	4.7648718	10.53	0.281	S	 	 	A2
96.7320429542	60.6331086125	30688	8.02	96.7320491	60.6332158	4.27	1.179	S	 	 	G5
56.4891301512	73.0349610386	17580	8.34	56.48954931	73.03486773	11.5	0.602	 	 	 	G0
193.8946626306	-8.7243665729	63088	9.74	193.8949554	-8.72412133	10.1	0.72	 	 	 	G5
318.7232986008	8.9936566499	104895	9.17	318.72327793	8.99369357	1.35	1.033	 	 	 	K0
47.8433026866	35.0857861586	14822	8.27	47.84327037	35.08581761	2.29	1.098	 	 	 	G5
159.2440157002	17.2552965218	51965	9.15	159.24413616	17.25535381	9.74	0.707	S	 	 	G5
26.9262878698	54.0044837267	8357	7.44	26.92628208	54.00451056	3.34	-0.059	S	 	 	B9
310.4434136247	-68.1350563922	102133	8.37	310.44331847	-68.13509917	6.43	0.543	S	 	 	F6/F7V
181.2793390927	19.5543603253	58939	9.66	181.28008302	19.55446399	11.11	0.717	S	 	 	G5
161.6161994288	-47.6326666847	52696	9.1	161.61623611	-47.6326784	4.6	0.859	 	 	 	K1:III+...
216.888675039	20.6187491918	70694	9.51	216.88879486	20.61872773	8.98	0.642	 	 	 	G0
198.8489633084	83.9055876751	64678	8.51	198.84883808	83.90558838	2.78	1.157	 	 	 	G5
282.5351393788	-42.211175905	92425	7.56	282.53512494	-42.21111378	4.39	1.426	 	 	 	K3III
242.9635549398	-25.8835749815	79364	7.73	242.96390482	-25.8834291	8.75	1.024	 	 	 	K0III
203.7074874023	-50.7922749645	66259	7.3	203.70760306	-50.79224485	2.68	1.216	S	 	 	K1/K2III
118.8077042771	-30.9176435266	38686	6.45	118.80777774	-30.91771061	2.52	1.474	S	 	 	K4III
162.5100844214	-52.3009487912	52972	8.9	162.51011757	-52.30095426	2.71	1.304	 	 	 	K2III
31.5622774717	25.1088098592	9814	7.75	31.56230681	25.10882838	2.15	0.254	S	 	 	A0
316.9568611451	-37.2643128999	104307	8.45	316.9568179	-37.26430782	2.13	1.336	 	 	 	K3III
56.7378360096	-43.8069395467	17660	8.23	56.73782274	-43.80694888	3.3	1.331	S	 	 	K2/K3III
72.6045466142	63.332951252	22498	9.99	72.60335897	63.333424	42.59	1.33	 	G	Y	K7
236.302041049	-58.6831477482	77156	8.11	236.30200233	-58.68314646	2.22	0.348	 	 	 	A4V
198.7056460299	70.3097445261	64629	10.13	198.70676394	70.30993054	0.59	0.753	 	 	 	G0
301.3284022811	39.4485800564	98939	9.04	301.32834553	39.44861423	1.0	1.11	 	 	 	K2
268.7414801144	-43.156226545	87711	7.55	268.74150487	-43.15621692	1.06	1.311	 	 	 	K1III
254.1621685902	-54.3100224602	82914	9.36	254.16225933	-54.30988212	6.04	0.59	 	 	 	F5V
225.332611219	-2.7549265244	73497	5.52	225.33254143	-2.75487208	5.78	1.692	S	 	 	M0III
137.4659951626	-19.7416488712	44993	8.44	137.46601688	-19.74160884	5.54	0.965	 	 	 	K0III
293.1084469679	-15.7515406451	96109	7.88	293.10841386	-15.7515256	4.49	0.238	S	 	 	A2IV
304.2898529082	-67.4553068554	99994	6.72	304.28960098	-67.45511105	13.89	0.23	S	 	 	A4III/IV
197.2349495397	46.85349365	64155	8.72	197.23504639	46.8535024	1.11	0.552	S	 	 	F8
120.6395224793	21.8720310887	39344	7.97	120.63950006	21.87203262	1.75	1.453	 	 	 	K0
254.6349050686	43.9959459821	83076	7.99	254.63495166	43.99591543	4.98	0.912	S	 	 	G5
170.7280884764	14.3229955675	55568	8.28	170.72808218	14.32304413	1.91	1.25	S	 	 	K0
181.5363241628	-69.1254480375	59030	7.17	181.53644674	-69.12554035	15.86	0.553	S	 	 	G0V
198.8347017273	-24.0005503936	64670	8.32	198.83476763	-24.00055822	12.49	0.468	S	 	 	F5V
223.0237069646	52.589112295	72722	7.7	223.02389908	52.589015	8.33	0.311	S	 	 	F0
40.0086311948	69.0592701339	12434	9.21	40.00868764	69.05927937	3.57	0.214	 	 	 	A0
54.1224118918	48.1926336453	16826	4.32	54.12233383	48.19270068	4.66	-0.058	S	 	P	B5Ve
169.2609146266	63.2588019506	55111	9.02	169.26088092	63.25889752	4.11	0.723	 	 	 	G
151.8791795165	-57.5499554842	49606	8.24	151.87920964	-57.54993988	5.71	0.425	 	 	 	Fm...
47.46473312	1.4843108697	14696	7.65	47.4646364	1.48437596	8.68	0.377	S	 	 	F0
290.2426681975	-25.5327572865	95114	8.28	290.24261314	-25.53268979	11.57	0.49	 	 	 	F5V
313.9109246801	39.6229185371	103299	8.5	313.91092894	39.62292911	4.07	0.393	 	 	 	F3III-IVn
58.4303587217	57.975141299	18217	5.8	58.42996876	57.97536931	19.14	0.182	S	 	 	A5m
204.2426019341	-59.6394502339	66415	8.8	204.2426292	-59.63944547	3.39	0.032	 	 	 	B9III/IV
299.0271308376	-38.2567563874	98091	8.84	299.02697954	-38.25673495	6.77	0.458	 	 	 	F2V
256.3834773839	10.546468766	83634	8.26	256.38349872	10.54646845	4.12	0.407	S	 	 	A5
107.5002625107	-19.5854817685	34600	7.88	107.50027461	-19.58548364	0.06	-0.114	S	 	 	B8III
298.6309175486	-28.3390768577	97962	10.22	298.63082374	-28.33912683	12.33	-0.219	 	G	 	B9V
61.2273061382	-25.5102334815	19051	8.5	61.22709551	-25.51025244	10.27	0.539	S	 	 	F8/G0V+...
140.3036515193	3.4207069587	45872	8.01	140.30391534	3.42060174	12.75	0.471	S	 	 	F0
278.8608368612	60.6693391839	91136	9.17	278.86085393	60.66920667	5.75	0.387	 	 	 	F2
317.2576417977	-45.0118579414	104403	8.21	317.25763224	-45.01184399	4.59	0.915	 	 	 	G8III
90.4234416869	22.4010014183	28561	6.36	90.42345796	22.40104371	5.58	-0.071	S	 	 	B8V
274.2064647016	-11.4058610024	89583	8.9	274.20627539	-11.40534169	17.75	0.705	 	 	 	G0
46.3500693965	-39.8221327954	14372	9.1	46.34999123	-39.82209991	5.36	0.563	 	 	 	G1/G2V
5.6821621506	-46.2857566394	1788	9.52	5.6817555	-46.28563047	9.93	0.727	 	 	 	G6V
241.2040890852	60.0447165797	78762	7.41	241.20410252	60.04472567	2.91	1.167	S	 	 	K0
25.6531242015	48.4164391191	7988	7.69	25.65306169	48.41646989	4.3	-0.011	S	 	 	B8
114.1052136236	-61.8738501919	37012	8.34	114.10525121	-61.87387756	2.26	0.086	 	 	 	B5/B6IV
261.4392899041	27.3033407742	85294	7.47	261.43915582	27.30348425	8.76	1.04	S	 	 	K2II
18.1635941553	-49.768471182	5656	8.53	18.1633821	-49.76845971	5.93	0.577	S	 	 	F7V
278.2115008428	20.4052234378	90925	8.4	278.21150966	20.40521916	3.48	0.095	 	 	 	A0
151.1799252767	54.3453983855	49371	8.97	151.1794322	54.34546039	4.38	0.719	 	 	 	K0
28.2852533521	-17.3927438547	8803	9.27	28.28533478	-17.39238807	6.92	0.61	 	 	 	G1V
20.8395251851	-17.9339284329	6487	7.05	20.83951093	-17.93392486	4.12	1.626	S	 	 	M2III
137.5433204327	-38.7481676118	45019	7.57	137.54332598	-38.7481689	0.8	1.565	 	 	 	K3III
130.8176642445	-39.1371125594	42805	7.75	130.81766625	-39.13696274	9.8	0.471	S	 	 	F5/F6V
84.3875295956	16.5565975235	26435	8.74	84.3875157	16.55664577	3.05	0.086	 	 	 	B9
61.0458665289	23.4075266652	18995	8.2	61.04562697	23.40781053	4.39	0.657	S	 	 	F6IV-V
232.7309716837	8.5790919862	75971	6.57	232.73089659	8.57910008	19.73	0.38	S	 	 	F4Vw
38.2419055903	-49.7863842435	11851	8.76	38.24189712	-49.78640274	5.58	0.369	S	 	 	F0V
222.0972690281	24.3668760963	72412	6.15	222.09753868	24.36673685	12.36	0.506	S	 	 	F2V
174.9092794548	45.9420818834	56881	10.78	174.9091538	45.94213188	0.32	0.598	 	G	 	G5
88.8075209423	-44.5615366407	27992	8.65	88.80751603	-44.56157954	8.88	0.546	 	 	 	F7V
14.1249842286	57.2864712822	4407	7.65	14.12500757	57.28648256	2.77	0.007	S	 	 	A0
311.5775294789	-36.120151839	102496	6.49	311.57740846	-36.12002528	14.42	0.433	S	 	 	F3/F5V
0.7336089822	70.2380003911	234	9.64	0.73358145	70.23800778	2.91	0.31	 	G	 	B8
122.0968164073	13.1533566919	39839	7.18	122.09680525	13.15333506	4.32	1.357	S	 	 	K0
294.8361185509	10.3878927546	96682	8.55	294.83612631	10.38790114	0.41	1.664	 	 	 	M2
39.2773754377	32.8910918578	12200	6.23	39.27713577	32.89101724	18.11	0.515	S	 	 	F8V
223.625785553	-16.3927188197	72947	8.82	223.62586916	-16.39267541	5.65	0.5	S	 	 	F3V
283.0497440511	-41.7091951304	92608	6.47	283.04977293	-41.70912112	4.78	1.426	S	 	 	K3III
39.0848638987	-12.8968820821	12138	7.65	39.08482338	-12.89687428	4.3	0.991	S	 	 	K0III
224.7574633658	-48.2347612326	73324	7.54	224.75746249	-48.2347335	4.48	0.204	S	 	 	A3V
61.4027421203	-31.0509639726	19091	6.94	61.40263346	-31.05091174	14.5	0.548	S	 	 	F6V
207.7247185455	44.3698635962	67584	9.61	207.72498124	44.36979435	2.92	0.609	 	 	 	F8IV
108.7866291981	15.929147386	35071	11.49	108.78609385	15.92956622	21.84	0.94	 	G	 	K2
255.509121529	-20.5954005237	83348	7.61	255.50914308	-20.59538018	4.19	1.035	 	 	 	K0III
108.3428163275	16.1589661528	34909	5.07	108.34277923	16.15906775	4.66	1.653	S	 	P	K3V
318.1636208102	44.0687843473	104711	7.89	318.16354693	44.06875433	3.49	1.096	 	 	 	K2
248.9681904939	-25.3815523162	81265	8.75	248.9682475	-25.38148341	4.11	1.324	 	 	 	K2III:
126.3585727526	55.7742814662	41287	8.6	126.35859289	55.77427556	1.57	1.712	 	 	 	K5
230.2817091906	-5.8248533458	75127	5.54	230.28183604	-5.82482695	12.14	1.047	S	 	 	K1III
164.4075673915	-45.8758790505	53576	6.83	164.40779742	-45.8758887	7.13	1.142	S	 	 	K1III
123.2877905741	43.0005235882	40241	8.3	123.28771839	43.0005993	5.82	0.468	S	 	 	F2
226.780911848	-52.9119912386	73978	7.88	226.78092269	-52.91198244	1.07	1.55	 	 	 	K2/K3III
215.2701426624	38.9875688671	70135	7.92	215.27019185	38.98748144	9.89	0.421	S	 	 	F5
195.4455288011	63.610225129	63584	6.01	195.4464669	63.61016308	26.72	0.427	S	 	 	F6V
0.2906966016	-20.7055496571	92	8.68	0.29062512	-20.70558648	4.77	0.944	 	 	 	G8III
166.8700025857	22.0529798418	54375	8.22	166.87052922	22.05296611	18.94	0.645	S	 	D	G1V
154.1871879138	80.5212336733	50338	9.71	154.18695413	80.52122259	6.7	0.598	 	 	 	G5
309.8964231387	30.5041423533	101951	7.82	309.89643809	30.50418377	3.01	0.147	S	 	 	A0
257.9974299544	14.4877419437	84133	7.21	257.99747484	14.48774785	4.29	1.53	S	 	 	K5III
304.0461309431	-84.09072311	99902	9.72	304.0478475	-84.09058688	15.99	0.87	 	 	 	G8IV/V
232.6891202844	-22.1903258497	75951	8.7	232.68905172	-22.19030694	3.36	0.468	 	 	 	A1m...
116.7437709497	26.0247744393	37971	8.51	116.74382226	26.02483304	18.86	0.687	 	 	 	G5IV
265.8878478283	-57.0221518458	86747	6.64	265.88788949	-57.0221237	2.67	-0.017	S	 	 	B9III
141.683724723	-64.9297008308	46328	6.05	141.68408799	-64.9298568	14.65	0.147	S	 	 	A3Vn
216.4783591061	4.8573074569	70549	7.72	216.47846929	4.8573217	6.43	0.29	S	 	 	A3
42.7832275557	60.4177427129	13296	7.14	42.78323435	60.41774439	1.98	0.322	S	 	 	O6e
117.3850943347	-21.2849575018	38197	7.98	117.38510396	-21.28495879	1.9	-0.132	 	 	 	B4III
33.3699441849	59.1960007655	10354	7.59	33.36985918	59.19603071	3.07	1.172	S	 	 	G5II
61.5155559802	-37.498118566	19133	9.01	61.51560175	-37.49809375	2.6	1.062	 	 	 	G8/K0III
156.4317231057	66.0636967742	51045	10.24	156.43179128	66.06366367	3.21	0.501	 	 	 	F2
290.5037980537	-46.764814161	95199	9.52	290.50381395	-46.76477622	0.36	1.004	 	 	 	G8III
41.5561371992	2.3691304481	12923	10.95	41.55619838	2.36920283	8.96	0.578	 	G	 	F8
102.0688767313	-21.9065658251	32613	8.1	102.06886248	-21.90658228	3.08	1.565	 	 	 	K5III
91.363245226	-35.5136474024	28855	5.8	91.36320378	-35.51368651	12.4	0.027	S	 	 	A0V
4.008547214	14.7073144773	1277	8.39	4.0083739	14.70735446	5.07	1.32	 	 	 	K2
68.0865872321	-43.957239141	21171	9.17	68.08654712	-43.9571872	4.28	0.628	 	 	 	G0V
250.4609748286	-54.7496570193	81749	8.0	250.4609627	-54.74929912	14.99	0.754	 	 	 	G6/G8
235.7268829957	4.1020058164	76963	7.41	235.72698076	4.10203649	18.1	0.602	S	 	 	G0
225.4382133922	5.6317450499	73529	9.94	225.4382173	5.63174697	6.29	0.48	 	 	D	F8
117.3062421142	19.7694532086	38163	7.71	117.30621515	19.76950566	5.83	0.915	 	 	 	K0
265.6510544503	-3.8169349362	86678	9.61	265.65107272	-3.81688703	4.19	-0.02	 	 	 	A0
122.2660274093	27.0292967643	39909	8.66	122.26603273	27.02930199	2.54	1.555	 	 	 	K5
190.5098707581	14.1593769708	61976	8.81	190.50993122	14.15937245	0.67	1.524	 	 	 	M0
312.5714879302	-30.4233835357	102856	8.97	312.57147099	-30.42337481	8.4	0.453	 	 	 	F3V
3.3785015669	41.0353696364	1086	5.71	3.37889713	41.03572671	28.57	0.331	S	 	P	F0IV
211.9233816716	12.527511141	69013	8.39	211.92339676	12.52751345	2.55	0.997	S	 	 	G5
19.8165582412	61.6939005805	6178	8.42	19.81679495	61.69397498	12.93	0.456	 	 	 	F3V
280.182850263	-47.0272461687	91589	6.8	280.18287968	-47.02727395	7.39	0.079	S	 	 	A1/A2IV/V
26.4570291215	25.0332840208	8215	8.91	26.45705026	25.03330225	1.65	0.263	S	 	 	A2
286.6454011882	-1.3426925094	93835	9.7	286.64538451	-1.34267044	2.02	0.225	 	 	D	A0V
58.6667625686	-50.034668969	18288	9.48	58.66684313	-50.03461766	3.22	0.386	 	 	 	F3V
244.0170480271	-14.8778341396	79711	9.68	244.01713142	-14.87771215	8.58	0.573	 	 	 	F7V
37.4072697188	60.6572736676	11604	8.52	37.40728321	60.65727656	1.16	0.267	 	 	 	A0V
298.3164849717	28.0996123946	97867	6.98	298.31643364	28.09959803	6.26	1.073	S	 	 	K2III
111.0583280747	8.8977158454	35915	9.92	111.05832404	8.89773196	1.37	1.161	 	G	 	M6Ib-II:pe
107.8476723841	20.2591607429	34723	7.61	107.84764075	20.25921317	6.94	1.032	S	 	 	G5
227.512529732	12.3440768704	74221	9.37	227.51243312	12.34407811	6.28	0.651	 	 	 	G0
88.5176921921	-4.9532049275	27886	8.74	88.5177313	-4.95320799	5.49	0.487	 	 	 	F5
218.0947386421	31.6367456642	71100	9.18	218.09469228	31.63681231	4.12	0.631	S	 	 	G0
161.5376734307	-45.7903731348	52666	9.67	161.5379327	-45.79038259	13.34	0.786	 	G	 	K0
213.6239381267	29.0849470523	69574	8.55	213.62384615	29.08497391	6.87	0.422	S	 	 	F5
264.7715878848	27.0503967196	86382	7.48	264.77161201	27.05066848	8.9	0.482	S	 	 	F5
246.9748145045	21.6529346004	80639	8.02	246.97493506	21.65297259	9.07	0.441	S	 	 	F2
176.8337055781	27.3972483391	57517	8.48	176.83384881	27.39732111	4.78	0.42	S	 	 	F8
54.7801779612	65.6600594894	17036	7.6	54.78024519	65.66007417	5.45	0.089	S	 	 	A0
180.0011717908	-18.4080300267	58515	10.78	180.00184199	-18.40806758	20.12	1.17	 	G	 	K7V
106.0007954704	24.2310547625	34073	8.52	106.00081698	24.23107795	2.79	-0.033	 	 	 	A0
80.158534459	-39.7549442388	24947	7.39	80.15841138	-39.75497535	21.91	0.51	S	 	 	F6V
26.2826584601	-54.0079573253	8176	9.28	26.28290984	-54.00792252	7.58	0.519	 	 	 	F8V
101.1847638629	-19.0529783735	32310	7.32	101.18478068	-19.05298112	3.0	-0.076	S	 	 	B5III/IV
203.7355824492	70.1189950419	66269	7.51	203.73572032	70.11899266	2.92	0.029	S	 	 	A0
160.867174413	-76.5807448348	52461	8.65	160.86656697	-76.58072578	16.45	0.753	 	 	 	G5V
274.7770322458	1.4429806314	89768	9.37	274.77704608	1.44311368	6.15	0.415	 	 	 	A5
230.3824228567	-12.0913597961	75154	8.69	230.38216847	-12.09118414	11.23	0.634	S	 	 	G0
46.0086248149	78.700388514	14276	10.09	46.00666352	78.70056476	12.79	0.771	 	G	 	
45.6033952443	-22.8072961094	14148	8.81	45.60318233	-22.80737537	10.05	0.519	 	 	 	F7V
189.5161537882	9.8135506433	61636	8.99	189.51617806	9.81359031	10.04	0.507	 	 	 	G0
282.6799760078	43.9574295055	92472	7.05	282.68002787	43.9573772	2.5	1.334	S	 	 	K0
6.8917337411	7.2344604567	2181	8.83	6.89172987	7.23446979	3.55	0.09	 	 	 	A0
188.2086248204	-30.04473398	61232	6.79	188.20868634	-30.04473398	5.56	0.864	S	 	 	G8III
275.7484118006	46.3626512275	90079	7.22	275.74834629	46.36246529	9.05	0.309	S	 	 	F0
267.9171337812	25.0963931629	87401	9.17	267.91708955	25.09638959	2.47	1.081	 	 	 	K0
227.8165848414	-55.3460324004	74305	5.45	227.81660117	-55.34601439	1.61	1.118	S	 	 	G2Ib/II
143.4996812363	-73.5033987637	46940	8.59	143.4997177	-73.50350092	3.27	1.086	 	 	 	K0IV/VCN...
41.7856907268	37.7290803386	13001	8.52	41.78570053	37.72908554	1.55	-0.031	 	 	 	B9
49.5974505189	-27.3634168504	15386	10.46	49.59742545	-27.36340934	4.47	0.5	 	 	 	F2
91.0239313981	21.494138421	28728	7.77	91.02392283	21.49417748	7.69	0.2	S	 	 	A3
258.7872586202	66.6576924126	84386	8.6	258.78728236	66.65769618	1.75	1.009	S	 	 	G5
217.4613867188	-25.5409959657	70895	9.73	217.46138618	-25.54089624	5.88	0.62	 	 	 	K0
241.7569427464	-62.7626821124	78951	7.7	241.75696452	-62.76265822	4.02	-0.028	S	 	 	B7III
4.3188670172	-43.8527335629	1382	7.96	4.31752626	-43.85269422	27.32	0.651	S	 	 	G5IV-V
7.7833938375	-42.2929690717	2448	9.54	7.78343399	-42.29299328	7.24	0.36	 	 	 	F2V
279.7810257593	-1.0995171162	91452	8.88	279.78102221	-1.09949196	0.22	0.021	 	 	 	B9
184.9473880966	6.0411767115	60120	7.72	184.94738773	6.04117484	5.2	1.113	S	 	 	K0
26.2326025945	20.0831495237	8159	6.27	26.23271918	20.08340568	30.71	0.72	S	 	 	G5IV
216.9240260296	41.9534216041	70705	9.91	216.92432527	41.95366816	17.29	1.007	 	 	 	
282.1511854821	45.2617576295	92291	6.97	282.15108358	45.26155339	16.2	0.347	S	 	 	F0
60.7492363176	-48.3687845567	18894	6.95	60.74920939	-48.36882014	3.28	1.23	S	 	 	K2III
161.6519268343	-41.3230699851	52706	8.29	161.65220397	-41.3231736	9.47	0.808	 	 	 	G8V
253.1038919204	-37.6074576781	82551	8.99	253.10392751	-37.60739881	3.72	0.391	 	 	 	A9V
170.9707104522	-26.958033997	55640	7.65	170.97089277	-26.95809707	3.53	1.06	S	 	 	K0III
314.7647607555	22.3504509022	103568	6.78	314.76476249	22.35041843	3.75	1.661	S	 	 	K5
280.4909594534	-19.1050648414	91698	8.79	280.4909531	-19.10506664	0.37	0.409	 	 	 	A5III
148.3488376517	-34.1196671601	48495	9.02	148.3488698	-34.11967924	4.53	0.114	 	 	 	A0V
65.7736398409	-24.8921568439	20465	5.81	65.77358735	-24.89211883	7.18	1.507	S	 	 	K5III
159.6144534262	57.5275952771	52074	9.08	159.61443233	57.52760935	2.61	1.065	 	 	 	K0
4.2876821563	47.9474053007	1372	5.86	4.28766746	47.94741495	3.42	-0.079	S	 	 	B7III
172.7352018033	-41.9263060098	56180	7.21	172.73525979	-41.92630268	3.02	-0.055	S	 	 	B8/B9IV
67.2193778047	30.3648290571	20907	8.21	67.21933786	30.36488163	21.46	0.75	S	 	 	G5
128.6880083513	1.4870971908	42092	8.21	128.68809396	1.48706117	4.38	1.155	S	 	 	K0
119.7099340414	10.1297575254	38992	8.12	119.70882712	10.12969968	33.43	0.789	 	 	 	K0
289.8405610723	-36.8945270337	94956	6.91	289.84094957	-36.89443951	8.04	1.051	S	 	 	K1III/IV
243.332626884	-39.3118160629	79495	10.03	243.3325224	-39.31187899	9.63	0.805	 	G	 	G3/G5V
309.8400645545	-61.535631158	101931	7.17	309.84001366	-61.53561604	2.7	-0.037	S	 	 	B9/B9.5V
241.505022653	-8.7705782328	78874	7.89	241.50501407	-8.77042083	5.96	1.202	S	 	 	G5
180.5565362562	-48.7249110145	58691	9.22	180.55724327	-48.72487135	16.28	0.694	 	 	 	G3/G5V
196.427766891	-12.3700336369	63897	9.11	196.42774472	-12.36997788	3.77	0.49	 	 	 	F8
243.5270385869	-4.1584785468	79567	7.4	243.52710787	-4.15846146	5.59	0.126	S	 	 	A0
156.8049451053	-47.404450796	51180	9.28	156.80513303	-47.40448531	7.67	0.513	 	 	 	F6/F7V
124.5449184472	30.6008155763	40671	8.82	124.54571465	30.60281736	44.34	1.137	 	 	 	K4V
60.2473784599	-54.3921244825	18750	7.7	60.24734402	-54.39216517	3.88	0.138	S	 	 	A3V
76.1407860817	23.6495227954	23606	7.8	76.14080041	23.64953191	4.75	1.114	 	 	 	K0
168.144669361	50.0052282334	54748	9.75	168.14500075	50.00550697	6.62	0.762	 	 	 	G0
90.7632543072	-37.5470677261	28654	6.88	90.76320863	-37.54711099	11.91	0.201	S	 	 	A4V
103.5576542844	6.6879930039	33167	7.55	103.55765727	6.68800574	2.61	0.009	S	 	 	A0
7.5487701914	22.4002964976	2365	9.1	7.54877006	22.40029589	4.78	1.104	 	 	 	K2
164.3340794147	-69.0380551885	53556	6.48	164.33424913	-69.03806214	3.92	0.0	S	 	 	B7V
244.0726724124	28.5598464064	79726	8.99	244.07251952	28.56006941	9.25	0.662	 	 	 	G5
205.6690404563	-61.7378330503	66904	6.86	205.66906181	-61.73783096	0.27	0.264	S	 	 	B8Iab:
